municipality,gender,age_group,education,N
Drechterland,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",200
Drechterland,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",129
Drechterland,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",331
Drechterland,Vrouwen,35 tot 45 jaar,Basisonderwijs,42
Drechterland,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",420
Drechterland,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",366
Drechterland,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",152
Drechterland,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",218
Drechterland,Vrouwen,45 tot 55 jaar,Basisonderwijs,134
Drechterland,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",592
Drechterland,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",326
Drechterland,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",146
Drechterland,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",202
Drechterland,Vrouwen,55 tot 65 jaar,Basisonderwijs,132
Drechterland,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",686
Drechterland,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",197
Drechterland,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",94
Drechterland,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",293
Drechterland,Vrouwen,65 tot 75 jaar,Basisonderwijs,131
Drechterland,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",585
Drechterland,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",243
Drechterland,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",49
Drechterland,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",292
Drimmelen,Mannen,15 tot 25 jaar,Basisonderwijs,378
Drimmelen,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",584
Drimmelen,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",84
Drimmelen,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",9
Drimmelen,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",447
Drimmelen,Mannen,25 tot 35 jaar,Basisonderwijs,322
Drimmelen,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",744
Drimmelen,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",326
Drimmelen,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",112
Drimmelen,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",94
Drimmelen,Mannen,35 tot 45 jaar,Basisonderwijs,85
Drimmelen,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",938
Drimmelen,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",312
Drimmelen,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",154
Drimmelen,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",114
Drimmelen,Mannen,45 tot 55 jaar,Basisonderwijs,86
Drimmelen,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",855
Drimmelen,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",418
Drimmelen,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",169
Drimmelen,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",272
Drimmelen,Mannen,55 tot 65 jaar,Basisonderwijs,104
Drimmelen,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1150
Drimmelen,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",386
Drimmelen,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",179
Drimmelen,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",481
Drimmelen,Mannen,65 tot 75 jaar,Basisonderwijs,194
Drimmelen,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",677
Drimmelen,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",293
Drimmelen,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",117
Drimmelen,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",517
Drimmelen,Vrouwen,15 tot 25 jaar,Basisonderwijs,146
Drimmelen,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",647
Drimmelen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",123
Drimmelen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",15
Drimmelen,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",470
Drimmelen,Vrouwen,25 tot 35 jaar,Basisonderwijs,27
Drimmelen,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",662
Drimmelen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",478
Drimmelen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",192
Drimmelen,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",141
Drimmelen,Vrouwen,35 tot 45 jaar,Basisonderwijs,35
Drimmelen,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",686
Drimmelen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",445
Drimmelen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",251
Drimmelen,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",184
Drimmelen,Vrouwen,45 tot 55 jaar,Basisonderwijs,88
Drimmelen,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",815
Drimmelen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",461
Drimmelen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",203
Drimmelen,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",232
Drimmelen,Vrouwen,55 tot 65 jaar,Basisonderwijs,177
Drimmelen,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1060
Drimmelen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",354
Drimmelen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",145
Drimmelen,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",561
Drimmelen,Vrouwen,65 tot 75 jaar,Basisonderwijs,304
Drimmelen,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",619
Drimmelen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",265
Drimmelen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",79
Drimmelen,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",533
Dronten,Mannen,15 tot 25 jaar,Basisonderwijs,451
Dronten,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1568
Dronten,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",154
Dronten,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",19
Dronten,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1008
Dronten,Mannen,25 tot 35 jaar,Basisonderwijs,90
Dronten,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1520
Dronten,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",557
Dronten,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",146
Dronten,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",487
Dronten,Mannen,35 tot 45 jaar,Basisonderwijs,266
Dronten,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1288
Dronten,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",627
Dronten,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",230
Dronten,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",386
Dronten,Mannen,45 tot 55 jaar,Basisonderwijs,162
Dronten,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1345
Dronten,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",599
Dronten,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",224
Dronten,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",370
Dronten,Mannen,55 tot 65 jaar,Basisonderwijs,221
Dronten,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1511
Dronten,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",805
Dronten,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",287
Dronten,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",475
Dronten,Mannen,65 tot 75 jaar,Basisonderwijs,129
Dronten,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1079
Dronten,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",524
Dronten,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",225
Dronten,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",345
Dronten,Vrouwen,15 tot 25 jaar,Basisonderwijs,316
Dronten,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1344
Dronten,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",221
Dronten,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",31
Dronten,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",888
Dronten,Vrouwen,25 tot 35 jaar,Basisonderwijs,55
Dronten,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1310
Dronten,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",733
Dronten,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",346
Dronten,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",156
Dronten,Vrouwen,35 tot 45 jaar,Basisonderwijs,100
Dronten,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1212
Dronten,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",824
Dronten,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",297
Dronten,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",267
Dronten,Vrouwen,45 tot 55 jaar,Basisonderwijs,140
Dronten,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1364
Dronten,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",692
Dronten,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",260
Dronten,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",344
Dronten,Vrouwen,55 tot 65 jaar,Basisonderwijs,211
Dronten,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1746
Dronten,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",525
Dronten,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",241
Dronten,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",571
Dronten,Vrouwen,65 tot 75 jaar,Basisonderwijs,965
Dronten,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",691
Dronten,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",254
Dronten,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",103
Dronten,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",389
Druten,Mannen,15 tot 25 jaar,Basisonderwijs,385
Druten,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",400
Druten,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",54
Druten,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",8
Druten,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",353
Druten,Mannen,25 tot 35 jaar,Basisonderwijs,46
Druten,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",665
Druten,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",277
Druten,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",97
Druten,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",116
Druten,Mannen,35 tot 45 jaar,Basisonderwijs,37
Druten,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",581
Druten,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",243
Druten,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",96
Druten,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",143
Druten,Mannen,45 tot 55 jaar,Basisonderwijs,56
Druten,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",586
Druten,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",298
Druten,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",124
Druten,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",238
Druten,Mannen,55 tot 65 jaar,Basisonderwijs,165
Druten,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",696
Druten,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",294
Druten,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",162
Druten,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",283
Druten,Mannen,65 tot 75 jaar,Basisonderwijs,204
Druten,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",346
Druten,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",246
Druten,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",124
Druten,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",281
Druten,Vrouwen,15 tot 25 jaar,Basisonderwijs,
Druten,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
Druten,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",
Druten,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
Druten,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Druten,Vrouwen,25 tot 35 jaar,Basisonderwijs,26
Druten,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",508
Druten,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",358
Druten,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",140
Druten,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",68
Druten,Vrouwen,35 tot 45 jaar,Basisonderwijs,38
Druten,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",536
Druten,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",261
Druten,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",199
Druten,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",66
Druten,Vrouwen,45 tot 55 jaar,Basisonderwijs,113
Druten,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",554
Druten,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",388
Druten,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",161
Druten,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",181
Druten,Vrouwen,55 tot 65 jaar,Basisonderwijs,160
Druten,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",760
Druten,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",294
Druten,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",91
Druten,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",293
Druten,Vrouwen,65 tot 75 jaar,Basisonderwijs,191
Druten,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",439
Druten,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",172
Druten,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",43
Druten,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",354
Duiven,Mannen,15 tot 25 jaar,Basisonderwijs,177
Duiven,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",681
Duiven,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",96
Duiven,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",17
Duiven,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",529
Duiven,Mannen,25 tot 35 jaar,Basisonderwijs,100
Duiven,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",667
Duiven,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",292
Duiven,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",113
Duiven,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",129
Duiven,Mannen,35 tot 45 jaar,Basisonderwijs,39
Duiven,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",615
Duiven,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",398
Duiven,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",123
Duiven,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",225
Duiven,Mannen,45 tot 55 jaar,Basisonderwijs,63
Duiven,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",668
Duiven,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",446
Duiven,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",155
Duiven,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",168
Duiven,Mannen,55 tot 65 jaar,Basisonderwijs,134
Duiven,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1118
Duiven,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",385
Duiven,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",231
Duiven,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",330
Duiven,Mannen,65 tot 75 jaar,Basisonderwijs,120
Duiven,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",699
Duiven,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",354
Duiven,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",165
Duiven,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",262
Duiven,Vrouwen,15 tot 25 jaar,Basisonderwijs,143
Duiven,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",629
Duiven,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",133
Duiven,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",17
Duiven,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",479
Duiven,Vrouwen,25 tot 35 jaar,Basisonderwijs,53
Duiven,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",499
Duiven,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",338
Duiven,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",252
Duiven,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",58
Duiven,Vrouwen,35 tot 45 jaar,Basisonderwijs,92
Duiven,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",634
Duiven,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",379
Duiven,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",190
Duiven,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",105
Duiven,Vrouwen,45 tot 55 jaar,Basisonderwijs,73
Duiven,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",814
Duiven,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",376
Duiven,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",189
Duiven,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",248
Duiven,Vrouwen,55 tot 65 jaar,Basisonderwijs,126
Duiven,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1113
Duiven,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",426
Duiven,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",131
Duiven,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",504
Duiven,Vrouwen,65 tot 75 jaar,Basisonderwijs,246
Duiven,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",770
Duiven,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",223
Duiven,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",78
Duiven,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",381
Echt-Susteren,Mannen,15 tot 25 jaar,Basisonderwijs,274
Echt-Susteren,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",651
Echt-Susteren,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",125
Echt-Susteren,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",16
Echt-Susteren,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",534
Echt-Susteren,Mannen,25 tot 35 jaar,Basisonderwijs,58
Echt-Susteren,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",923
Echt-Susteren,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",281
Echt-Susteren,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",139
Echt-Susteren,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",400
Echt-Susteren,Mannen,35 tot 45 jaar,Basisonderwijs,171
Echt-Susteren,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",861
Echt-Susteren,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",431
Echt-Susteren,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",215
Echt-Susteren,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",222
Echt-Susteren,Mannen,45 tot 55 jaar,Basisonderwijs,150
Echt-Susteren,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",817
Echt-Susteren,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",530
Echt-Susteren,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",186
Echt-Susteren,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",215
Echt-Susteren,Mannen,55 tot 65 jaar,Basisonderwijs,162
Echt-Susteren,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1324
Echt-Susteren,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",585
Echt-Susteren,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",244
Echt-Susteren,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",484
Echt-Susteren,Mannen,65 tot 75 jaar,Basisonderwijs,247
Echt-Susteren,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1085
Echt-Susteren,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",437
Echt-Susteren,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",142
Echt-Susteren,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",490
Echt-Susteren,Vrouwen,15 tot 25 jaar,Basisonderwijs,188
Echt-Susteren,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",594
Echt-Susteren,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",139
Echt-Susteren,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",27
Echt-Susteren,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",455
Echt-Susteren,Vrouwen,25 tot 35 jaar,Basisonderwijs,34
Echt-Susteren,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",627
Echt-Susteren,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",453
Echt-Susteren,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",285
Echt-Susteren,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",99
Echt-Susteren,Vrouwen,35 tot 45 jaar,Basisonderwijs,81
Echt-Susteren,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",776
Echt-Susteren,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",495
Echt-Susteren,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",326
Echt-Susteren,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",122
Echt-Susteren,Vrouwen,45 tot 55 jaar,Basisonderwijs,112
Echt-Susteren,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",898
Echt-Susteren,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",486
Echt-Susteren,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",244
Echt-Susteren,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",260
Echt-Susteren,Vrouwen,55 tot 65 jaar,Basisonderwijs,237
Echt-Susteren,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1245
Echt-Susteren,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",450
Echt-Susteren,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",130
Echt-Susteren,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",541
Echt-Susteren,Vrouwen,65 tot 75 jaar,Basisonderwijs,358
Echt-Susteren,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",952
Echt-Susteren,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",302
Echt-Susteren,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",102
Echt-Susteren,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",785
Edam-Volendam,Mannen,15 tot 25 jaar,Basisonderwijs,221
Edam-Volendam,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1162
Edam-Volendam,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",158
Edam-Volendam,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",31
Edam-Volendam,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",828
Edam-Volendam,Mannen,25 tot 35 jaar,Basisonderwijs,36
Edam-Volendam,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1147
Edam-Volendam,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",481
Edam-Volendam,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",235
Edam-Volendam,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",202
Edam-Volendam,Mannen,35 tot 45 jaar,Basisonderwijs,86
Edam-Volendam,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",848
Edam-Volendam,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",402
