municipality,gender,age_group,N
Alphen aan den Rijn,Vrouwen,20-24,3179.0
Alphen aan den Rijn,Vrouwen,25-29,3176.0
Alphen aan den Rijn,Vrouwen,30-34,3816.0
Alphen aan den Rijn,Vrouwen,35-39,3695.0
Alphen aan den Rijn,Vrouwen,40-44,3599.0
Alphen aan den Rijn,Vrouwen,45-49,3576.0
Alphen aan den Rijn,Vrouwen,50-54,4074.0
Alphen aan den Rijn,Vrouwen,55-59,4087.0
Alphen aan den Rijn,Vrouwen,60-64,3864.0
Alphen aan den Rijn,Vrouwen,65-69,3390.0
Alphen aan den Rijn,Vrouwen,70-74,3076.0
Alphen aan den Rijn,Vrouwen,75+,638.0
Alphen en Riel,Mannen,15-19,0.0
Alphen en Riel,Mannen,20-24,0.0
Alphen en Riel,Mannen,25-29,0.0
Alphen en Riel,Mannen,30-34,0.0
Alphen en Riel,Mannen,35-39,0.0
Alphen en Riel,Mannen,40-44,0.0
Alphen en Riel,Mannen,45-49,0.0
Alphen en Riel,Mannen,50-54,0.0
Alphen en Riel,Mannen,55-59,0.0
Alphen en Riel,Mannen,60-64,0.0
Alphen en Riel,Mannen,65-69,0.0
Alphen en Riel,Mannen,70-74,0.0
Alphen en Riel,Mannen,75+,0.0
Alphen en Riel,Vrouwen,15-19,0.0
Alphen en Riel,Vrouwen,20-24,0.0
Alphen en Riel,Vrouwen,25-29,0.0
Alphen en Riel,Vrouwen,30-34,0.0
Alphen en Riel,Vrouwen,35-39,0.0
Alphen en Riel,Vrouwen,40-44,0.0
Alphen en Riel,Vrouwen,45-49,0.0
Alphen en Riel,Vrouwen,50-54,0.0
Alphen en Riel,Vrouwen,55-59,0.0
Alphen en Riel,Vrouwen,60-64,0.0
Alphen en Riel,Vrouwen,65-69,0.0
Alphen en Riel,Vrouwen,70-74,0.0
Alphen en Riel,Vrouwen,75+,0.0
Alphen-Chaam,Mannen,15-19,277.0
Alphen-Chaam,Mannen,20-24,276.0
Alphen-Chaam,Mannen,25-29,262.0
Alphen-Chaam,Mannen,30-34,267.0
Alphen-Chaam,Mannen,35-39,266.0
Alphen-Chaam,Mannen,40-44,281.0
Alphen-Chaam,Mannen,45-49,298.0
Alphen-Chaam,Mannen,50-54,375.0
Alphen-Chaam,Mannen,55-59,476.0
Alphen-Chaam,Mannen,60-64,433.0
Alphen-Chaam,Mannen,65-69,407.0
Alphen-Chaam,Mannen,70-74,335.0
Alphen-Chaam,Mannen,75+,71.0
Alphen-Chaam,Vrouwen,15-19,246.0
Alphen-Chaam,Vrouwen,20-24,245.0
Alphen-Chaam,Vrouwen,25-29,249.0
Alphen-Chaam,Vrouwen,30-34,261.0
Alphen-Chaam,Vrouwen,35-39,280.0
Alphen-Chaam,Vrouwen,40-44,287.0
Alphen-Chaam,Vrouwen,45-49,309.0
Alphen-Chaam,Vrouwen,50-54,342.0
Alphen-Chaam,Vrouwen,55-59,454.0
Alphen-Chaam,Vrouwen,60-64,419.0
Alphen-Chaam,Vrouwen,65-69,387.0
Alphen-Chaam,Vrouwen,70-74,295.0
Alphen-Chaam,Vrouwen,75+,50.0
Altena,Mannen,15-19,1908.0
Altena,Mannen,20-24,1859.0
Altena,Mannen,25-29,1635.0
Altena,Mannen,30-34,1782.0
Altena,Mannen,35-39,1740.0
Altena,Mannen,40-44,1686.0
Altena,Mannen,45-49,1722.0
Altena,Mannen,50-54,2097.0
Altena,Mannen,55-59,2246.0
Altena,Mannen,60-64,1929.0
Altena,Mannen,65-69,1711.0
Altena,Mannen,70-74,1516.0
Altena,Mannen,75+,321.0
Altena,Vrouwen,15-19,1680.0
Altena,Vrouwen,20-24,1659.0
Altena,Vrouwen,25-29,1565.0
Altena,Vrouwen,30-34,1689.0
Altena,Vrouwen,35-39,1714.0
Altena,Vrouwen,40-44,1678.0
Altena,Vrouwen,45-49,1671.0
Altena,Vrouwen,50-54,2123.0
Altena,Vrouwen,55-59,2124.0
Altena,Vrouwen,60-64,1985.0
Altena,Vrouwen,65-69,1694.0
Altena,Vrouwen,70-74,1589.0
Altena,Vrouwen,75+,330.0
Ambt Delden,Mannen,15-19,0.0
Ambt Delden,Mannen,20-24,0.0
Ambt Delden,Mannen,25-29,0.0
Ambt Delden,Mannen,30-34,0.0
Ambt Delden,Mannen,35-39,0.0
Ambt Delden,Mannen,40-44,0.0
Ambt Delden,Mannen,45-49,0.0
Ambt Delden,Mannen,50-54,0.0
Ambt Delden,Mannen,55-59,0.0
Ambt Delden,Mannen,60-64,0.0
Ambt Delden,Mannen,65-69,0.0
Ambt Delden,Mannen,70-74,0.0
Ambt Delden,Mannen,75+,0.0
Ambt Delden,Vrouwen,15-19,0.0
Ambt Delden,Vrouwen,20-24,0.0
Ambt Delden,Vrouwen,25-29,0.0
Ambt Delden,Vrouwen,30-34,0.0
Ambt Delden,Vrouwen,35-39,0.0
Ambt Delden,Vrouwen,40-44,0.0
Ambt Delden,Vrouwen,45-49,0.0
Ambt Delden,Vrouwen,50-54,0.0
Ambt Delden,Vrouwen,55-59,0.0
Ambt Delden,Vrouwen,60-64,0.0
Ambt Delden,Vrouwen,65-69,0.0
Ambt Delden,Vrouwen,70-74,0.0
Ambt Delden,Vrouwen,75+,0.0
Ambt Montfort,Mannen,15-19,0.0
Ambt Montfort,Mannen,20-24,0.0
Ambt Montfort,Mannen,25-29,0.0
Ambt Montfort,Mannen,30-34,0.0
Ambt Montfort,Mannen,35-39,0.0
Ambt Montfort,Mannen,40-44,0.0
Ambt Montfort,Mannen,45-49,0.0
Ambt Montfort,Mannen,50-54,0.0
Ambt Montfort,Mannen,55-59,0.0
Ambt Montfort,Mannen,60-64,0.0
Ambt Montfort,Mannen,65-69,0.0
Ambt Montfort,Mannen,70-74,0.0
Ambt Montfort,Mannen,75+,0.0
Ambt Montfort,Vrouwen,15-19,0.0
Ambt Montfort,Vrouwen,20-24,0.0
Ambt Montfort,Vrouwen,25-29,0.0
Ambt Montfort,Vrouwen,30-34,0.0
Ambt Montfort,Vrouwen,35-39,0.0
Ambt Montfort,Vrouwen,40-44,0.0
Ambt Montfort,Vrouwen,45-49,0.0
Ambt Montfort,Vrouwen,50-54,0.0
Ambt Montfort,Vrouwen,55-59,0.0
Ambt Montfort,Vrouwen,60-64,0.0
Ambt Montfort,Vrouwen,65-69,0.0
Ambt Montfort,Vrouwen,70-74,0.0
Ambt Montfort,Vrouwen,75+,0.0
Ameland,Mannen,15-19,98.0
Ameland,Mannen,20-24,111.0
Ameland,Mannen,25-29,147.0
Ameland,Mannen,30-34,129.0
Ameland,Mannen,35-39,116.0
Ameland,Mannen,40-44,108.0
Ameland,Mannen,45-49,102.0
Ameland,Mannen,50-54,139.0
Ameland,Mannen,55-59,125.0
Ameland,Mannen,60-64,128.0
Ameland,Mannen,65-69,127.0
Ameland,Mannen,70-74,116.0
Ameland,Mannen,75+,22.0
Ameland,Vrouwen,15-19,83.0
Ameland,Vrouwen,20-24,115.0
Ameland,Vrouwen,25-29,123.0
Ameland,Vrouwen,30-34,110.0
Ameland,Vrouwen,35-39,109.0
Ameland,Vrouwen,40-44,105.0
Ameland,Vrouwen,45-49,104.0
Ameland,Vrouwen,50-54,125.0
Ameland,Vrouwen,55-59,133.0
Ameland,Vrouwen,60-64,138.0
Ameland,Vrouwen,65-69,124.0
Ameland,Vrouwen,70-74,109.0
Ameland,Vrouwen,75+,25.0
Amerongen,Mannen,15-19,0.0
Amerongen,Mannen,20-24,0.0
Amerongen,Mannen,25-29,0.0
Amerongen,Mannen,30-34,0.0
Amerongen,Mannen,35-39,0.0
Amerongen,Mannen,40-44,0.0
Amerongen,Mannen,45-49,0.0
Amerongen,Mannen,50-54,0.0
Amerongen,Mannen,55-59,0.0
Amerongen,Mannen,60-64,0.0
Amerongen,Mannen,65-69,0.0
Amerongen,Mannen,70-74,0.0
Amerongen,Mannen,75+,0.0
Amerongen,Vrouwen,15-19,0.0
Amerongen,Vrouwen,20-24,0.0
Amerongen,Vrouwen,25-29,0.0
Amerongen,Vrouwen,30-34,0.0
Amerongen,Vrouwen,35-39,0.0
Amerongen,Vrouwen,40-44,0.0
Amerongen,Vrouwen,45-49,0.0
Amerongen,Vrouwen,50-54,0.0
Amerongen,Vrouwen,55-59,0.0
Amerongen,Vrouwen,60-64,0.0
Amerongen,Vrouwen,65-69,0.0
Amerongen,Vrouwen,70-74,0.0
Amerongen,Vrouwen,75+,0.0
Amersfoort,Mannen,15-19,5264.0
Amersfoort,Mannen,20-24,4925.0
Amersfoort,Mannen,25-29,5195.0
Amersfoort,Mannen,30-34,5789.0
Amersfoort,Mannen,35-39,5578.0
Amersfoort,Mannen,40-44,5336.0
Amersfoort,Mannen,45-49,5094.0
Amersfoort,Mannen,50-54,5906.0
Amersfoort,Mannen,55-59,5829.0
Amersfoort,Mannen,60-64,5121.0
Amersfoort,Mannen,65-69,3965.0
Amersfoort,Mannen,70-74,3179.0
Amersfoort,Mannen,75+,618.0
Amersfoort,Vrouwen,15-19,4831.0
Amersfoort,Vrouwen,20-24,4622.0
Amersfoort,Vrouwen,25-29,5237.0
Amersfoort,Vrouwen,30-34,5923.0
Amersfoort,Vrouwen,35-39,5637.0
Amersfoort,Vrouwen,40-44,5370.0
Amersfoort,Vrouwen,45-49,5205.0
Amersfoort,Vrouwen,50-54,6028.0
Amersfoort,Vrouwen,55-59,5941.0
Amersfoort,Vrouwen,60-64,5134.0
Amersfoort,Vrouwen,65-69,4109.0
Amersfoort,Vrouwen,70-74,3476.0
Amersfoort,Vrouwen,75+,663.0
Ammerzoden,Mannen,15-19,0.0
Ammerzoden,Mannen,20-24,0.0
Ammerzoden,Mannen,25-29,0.0
Ammerzoden,Mannen,30-34,0.0
Ammerzoden,Mannen,35-39,0.0
Ammerzoden,Mannen,40-44,0.0
Ammerzoden,Mannen,45-49,0.0
Ammerzoden,Mannen,50-54,0.0
Ammerzoden,Mannen,55-59,0.0
Ammerzoden,Mannen,60-64,0.0
Ammerzoden,Mannen,65-69,0.0
Ammerzoden,Mannen,70-74,0.0
Ammerzoden,Mannen,75+,0.0
Ammerzoden,Vrouwen,15-19,0.0
Ammerzoden,Vrouwen,20-24,0.0
Ammerzoden,Vrouwen,25-29,0.0
Ammerzoden,Vrouwen,30-34,0.0
Ammerzoden,Vrouwen,35-39,0.0
Ammerzoden,Vrouwen,40-44,0.0
Ammerzoden,Vrouwen,45-49,0.0
Ammerzoden,Vrouwen,50-54,0.0
Ammerzoden,Vrouwen,55-59,0.0
Ammerzoden,Vrouwen,60-64,0.0
Ammerzoden,Vrouwen,65-69,0.0
Ammerzoden,Vrouwen,70-74,0.0
Ammerzoden,Vrouwen,75+,0.0
Amstelveen,Mannen,15-19,2869.0
Amstelveen,Mannen,20-24,3095.0
Amstelveen,Mannen,25-29,2559.0
Amstelveen,Mannen,30-34,2747.0
Amstelveen,Mannen,35-39,3244.0
Amstelveen,Mannen,40-44,3542.0
Amstelveen,Mannen,45-49,2990.0
Amstelveen,Mannen,50-54,2997.0
Amstelveen,Mannen,55-59,2772.0
Amstelveen,Mannen,60-64,2574.0
Amstelveen,Mannen,65-69,2264.0
Amstelveen,Mannen,70-74,1979.0
Amstelveen,Mannen,75+,375.0
Amstelveen,Vrouwen,15-19,2663.0
Amstelveen,Vrouwen,20-24,3412.0
Amstelveen,Vrouwen,25-29,2580.0
Amstelveen,Vrouwen,30-34,2959.0
Amstelveen,Vrouwen,35-39,3553.0
Amstelveen,Vrouwen,40-44,3663.0
Amstelveen,Vrouwen,45-49,3182.0
Amstelveen,Vrouwen,50-54,3124.0
Amstelveen,Vrouwen,55-59,2991.0
Amstelveen,Vrouwen,60-64,2782.0
Amstelveen,Vrouwen,65-69,2498.0
Amstelveen,Vrouwen,70-74,2280.0
Amstelveen,Vrouwen,75+,437.0
Amsterdam,Mannen,15-19,22391.0
Amsterdam,Mannen,20-24,35496.0
Amsterdam,Mannen,25-29,50005.0
Amsterdam,Mannen,30-34,51047.0
Amsterdam,Mannen,35-39,39654.0
Amsterdam,Mannen,40-44,30917.0
Amsterdam,Mannen,45-49,27175.0
Amsterdam,Mannen,50-54,28415.0
Amsterdam,Mannen,55-59,27944.0
Amsterdam,Mannen,60-64,25685.0
Amsterdam,Mannen,65-69,20408.0
Amsterdam,Mannen,70-74,15720.0
Amsterdam,Mannen,75+,2785.0
Amsterdam,Vrouwen,15-19,23006.0
Amsterdam,Vrouwen,20-24,43255.0
Amsterdam,Vrouwen,25-29,55110.0
Amsterdam,Vrouwen,30-34,49313.0
Amsterdam,Vrouwen,35-39,37256.0
Amsterdam,Vrouwen,40-44,29972.0
Amsterdam,Vrouwen,45-49,26889.0
Amsterdam,Vrouwen,50-54,27679.0
Amsterdam,Vrouwen,55-59,26222.0
Amsterdam,Vrouwen,60-64,24551.0
Amsterdam,Vrouwen,65-69,20816.0
Amsterdam,Vrouwen,70-74,16956.0
Amsterdam,Vrouwen,75+,3113.0
Andijk,Mannen,15-19,0.0
Andijk,Mannen,20-24,0.0
Andijk,Mannen,25-29,0.0
Andijk,Mannen,30-34,0.0
Andijk,Mannen,35-39,0.0
Andijk,Mannen,40-44,0.0
Andijk,Mannen,45-49,0.0
Andijk,Mannen,50-54,0.0
Andijk,Mannen,55-59,0.0
Andijk,Mannen,60-64,0.0
Andijk,Mannen,65-69,0.0
Andijk,Mannen,70-74,0.0
Andijk,Mannen,75+,0.0
Andijk,Vrouwen,15-19,0.0
Andijk,Vrouwen,20-24,0.0
Andijk,Vrouwen,25-29,0.0
Andijk,Vrouwen,30-34,0.0
Andijk,Vrouwen,35-39,0.0
Andijk,Vrouwen,40-44,0.0
Andijk,Vrouwen,45-49,0.0
Andijk,Vrouwen,50-54,0.0
Andijk,Vrouwen,55-59,0.0
Andijk,Vrouwen,60-64,0.0
Andijk,Vrouwen,65-69,0.0
Andijk,Vrouwen,70-74,0.0
Andijk,Vrouwen,75+,0.0
Angerlo,Mannen,15-19,0.0
Angerlo,Mannen,20-24,0.0
Angerlo,Mannen,25-29,0.0
Angerlo,Mannen,30-34,0.0
Angerlo,Mannen,35-39,0.0
Angerlo,Mannen,40-44,0.0
Angerlo,Mannen,45-49,0.0
Angerlo,Mannen,50-54,0.0
Angerlo,Mannen,55-59,0.0
Angerlo,Mannen,60-64,0.0
Angerlo,Mannen,65-69,0.0
Angerlo,Mannen,70-74,0.0
Angerlo,Mannen,75+,0.0
Angerlo,Vrouwen,15-19,0.0
Angerlo,Vrouwen,20-24,0.0
Angerlo,Vrouwen,25-29,0.0
Angerlo,Vrouwen,30-34,0.0
Angerlo,Vrouwen,35-39,0.0
Angerlo,Vrouwen,40-44,0.0
Angerlo,Vrouwen,45-49,0.0
Angerlo,Vrouwen,50-54,0.0
Angerlo,Vrouwen,55-59,0.0
Angerlo,Vrouwen,60-64,0.0
Angerlo,Vrouwen,65-69,0.0
Angerlo,Vrouwen,70-74,0.0
Angerlo,Vrouwen,75+,0.0
Anloo,Mannen,15-19,0.0
Anloo,Mannen,20-24,0.0
Anloo,Mannen,25-29,0.0
Anloo,Mannen,30-34,0.0
Anloo,Mannen,35-39,0.0
Anloo,Mannen,40-44,0.0
Anloo,Mannen,45-49,0.0
Anloo,Mannen,50-54,0.0
Anloo,Mannen,55-59,0.0
Anloo,Mannen,60-64,0.0
Anloo,Mannen,65-69,0.0
Anloo,Mannen,70-74,0.0
Anloo,Mannen,75+,0.0
Anloo,Vrouwen,15-19,0.0
Anloo,Vrouwen,20-24,0.0
Anloo,Vrouwen,25-29,0.0
Anloo,Vrouwen,30-34,0.0
Anloo,Vrouwen,35-39,0.0
Anloo,Vrouwen,40-44,0.0
Anloo,Vrouwen,45-49,0.0
Anloo,Vrouwen,50-54,0.0
Anloo,Vrouwen,55-59,0.0
Anloo,Vrouwen,60-64,0.0
Anloo,Vrouwen,65-69,0.0
Anloo,Vrouwen,70-74,0.0
Anloo,Vrouwen,75+,0.0
Anna Paulowna,Mannen,15-19,0.0
Anna Paulowna,Mannen,20-24,0.0
Anna Paulowna,Mannen,25-29,0.0
Anna Paulowna,Mannen,30-34,0.0
Anna Paulowna,Mannen,35-39,0.0
Anna Paulowna,Mannen,40-44,0.0
Anna Paulowna,Mannen,45-49,0.0
Anna Paulowna,Mannen,50-54,0.0
Anna Paulowna,Mannen,55-59,0.0
Anna Paulowna,Mannen,60-64,0.0
Anna Paulowna,Mannen,65-69,0.0
Anna Paulowna,Mannen,70-74,0.0
Anna Paulowna,Mannen,75+,0.0
Anna Paulowna,Vrouwen,15-19,0.0
Anna Paulowna,Vrouwen,20-24,0.0
Anna Paulowna,Vrouwen,25-29,0.0
Anna Paulowna,Vrouwen,30-34,0.0
Anna Paulowna,Vrouwen,35-39,0.0
Anna Paulowna,Vrouwen,40-44,0.0
Anna Paulowna,Vrouwen,45-49,0.0
Anna Paulowna,Vrouwen,50-54,0.0
Anna Paulowna,Vrouwen,55-59,0.0
Anna Paulowna,Vrouwen,60-64,0.0
Anna Paulowna,Vrouwen,65-69,0.0
Anna Paulowna,Vrouwen,70-74,0.0
Anna Paulowna,Vrouwen,75+,0.0
Apeldoorn,Mannen,15-19,5120.0
Apeldoorn,Mannen,20-24,5157.0
Apeldoorn,Mannen,25-29,4888.0
Apeldoorn,Mannen,30-34,5275.0
Apeldoorn,Mannen,35-39,5240.0
Apeldoorn,Mannen,40-44,4871.0
Apeldoorn,Mannen,45-49,4988.0
Apeldoorn,Mannen,50-54,6229.0
Apeldoorn,Mannen,55-59,6060.0
Apeldoorn,Mannen,60-64,5993.0
Apeldoorn,Mannen,65-69,5030.0
Apeldoorn,Mannen,70-74,4452.0
Apeldoorn,Mannen,75+,879.0
Apeldoorn,Vrouwen,15-19,4557.0
Apeldoorn,Vrouwen,20-24,4589.0
Apeldoorn,Vrouwen,25-29,4638.0
Apeldoorn,Vrouwen,30-34,5102.0
Apeldoorn,Vrouwen,35-39,4994.0
Apeldoorn,Vrouwen,40-44,4917.0
Apeldoorn,Vrouwen,45-49,5151.0
Apeldoorn,Vrouwen,50-54,6180.0
Apeldoorn,Vrouwen,55-59,5861.0
Apeldoorn,Vrouwen,60-64,5920.0
Apeldoorn,Vrouwen,65-69,5281.0
Apeldoorn,Vrouwen,70-74,4892.0
Apeldoorn,Vrouwen,75+,1023.0
Appingedam,Mannen,15-19,0.0
Appingedam,Mannen,20-24,0.0
Appingedam,Mannen,25-29,0.0
Appingedam,Mannen,30-34,0.0
Appingedam,Mannen,35-39,0.0
Appingedam,Mannen,40-44,0.0
Appingedam,Mannen,45-49,0.0
Appingedam,Mannen,50-54,0.0
Appingedam,Mannen,55-59,0.0
Appingedam,Mannen,60-64,0.0
Appingedam,Mannen,65-69,0.0
Appingedam,Mannen,70-74,0.0
Appingedam,Mannen,75+,0.0
Appingedam,Vrouwen,15-19,0.0
Appingedam,Vrouwen,20-24,0.0
Appingedam,Vrouwen,25-29,0.0
Appingedam,Vrouwen,30-34,0.0
Appingedam,Vrouwen,35-39,0.0
Appingedam,Vrouwen,40-44,0.0
Appingedam,Vrouwen,45-49,0.0
Appingedam,Vrouwen,50-54,0.0
Appingedam,Vrouwen,55-59,0.0
Appingedam,Vrouwen,60-64,0.0
Appingedam,Vrouwen,65-69,0.0
Appingedam,Vrouwen,70-74,0.0
Appingedam,Vrouwen,75+,0.0
Arcen en Velden,Mannen,15-19,0.0
Arcen en Velden,Mannen,20-24,0.0
Arcen en Velden,Mannen,25-29,0.0
Arcen en Velden,Mannen,30-34,0.0
Arcen en Velden,Mannen,35-39,0.0
Arcen en Velden,Mannen,40-44,0.0
Arcen en Velden,Mannen,45-49,0.0
Arcen en Velden,Mannen,50-54,0.0
Arcen en Velden,Mannen,55-59,0.0
Arcen en Velden,Mannen,60-64,0.0
Arcen en Velden,Mannen,65-69,0.0
Arcen en Velden,Mannen,70-74,0.0
Arcen en Velden,Mannen,75+,0.0
Arcen en Velden,Vrouwen,15-19,0.0
Arcen en Velden,Vrouwen,20-24,0.0
Arcen en Velden,Vrouwen,25-29,0.0
Arcen en Velden,Vrouwen,30-34,0.0
Arcen en Velden,Vrouwen,35-39,0.0
Arcen en Velden,Vrouwen,40-44,0.0
Arcen en Velden,Vrouwen,45-49,0.0
Arcen en Velden,Vrouwen,50-54,0.0
Arcen en Velden,Vrouwen,55-59,0.0
Arcen en Velden,Vrouwen,60-64,0.0
Arcen en Velden,Vrouwen,65-69,0.0
Arcen en Velden,Vrouwen,70-74,0.0
Arcen en Velden,Vrouwen,75+,0.0
Arnemuiden,Mannen,15-19,0.0
Arnemuiden,Mannen,20-24,0.0
Arnemuiden,Mannen,25-29,0.0
Arnemuiden,Mannen,30-34,0.0
Arnemuiden,Mannen,35-39,0.0
Arnemuiden,Mannen,40-44,0.0
Arnemuiden,Mannen,45-49,0.0
Arnemuiden,Mannen,50-54,0.0
Arnemuiden,Mannen,55-59,0.0
Arnemuiden,Mannen,60-64,0.0
Arnemuiden,Mannen,65-69,0.0
Arnemuiden,Mannen,70-74,0.0
Arnemuiden,Mannen,75+,0.0
Arnemuiden,Vrouwen,15-19,0.0
Arnemuiden,Vrouwen,20-24,0.0
Arnemuiden,Vrouwen,25-29,0.0
Arnemuiden,Vrouwen,30-34,0.0
Arnemuiden,Vrouwen,35-39,0.0
Arnemuiden,Vrouwen,40-44,0.0
Arnemuiden,Vrouwen,45-49,0.0
Arnemuiden,Vrouwen,50-54,0.0
Arnemuiden,Vrouwen,55-59,0.0
Arnemuiden,Vrouwen,60-64,0.0
Arnemuiden,Vrouwen,65-69,0.0
Arnemuiden,Vrouwen,70-74,0.0
Arnemuiden,Vrouwen,75+,0.0
Arnhem,Mannen,15-19,4843.0
Arnhem,Mannen,20-24,6213.0
Arnhem,Mannen,25-29,7244.0
Arnhem,Mannen,30-34,7129.0
Arnhem,Mannen,35-39,5901.0
Arnhem,Mannen,40-44,5506.0
Arnhem,Mannen,45-49,5232.0
Arnhem,Mannen,50-54,5901.0
Arnhem,Mannen,55-59,5572.0
Arnhem,Mannen,60-64,5081.0
Arnhem,Mannen,65-69,3941.0
Arnhem,Mannen,70-74,3494.0
Arnhem,Mannen,75+,609.0
Arnhem,Vrouwen,15-19,4619.0
Arnhem,Vrouwen,20-24,6337.0
Arnhem,Vrouwen,25-29,7012.0
Arnhem,Vrouwen,30-34,6591.0
Arnhem,Vrouwen,35-39,5777.0
Arnhem,Vrouwen,40-44,5450.0
Arnhem,Vrouwen,45-49,5266.0
Arnhem,Vrouwen,50-54,5813.0
Arnhem,Vrouwen,55-59,5432.0
Arnhem,Vrouwen,60-64,4886.0
Arnhem,Vrouwen,65-69,4240.0
Arnhem,Vrouwen,70-74,3695.0
Arnhem,Vrouwen,75+,675.0
Assen,Mannen,15-19,2382.0
Assen,Mannen,20-24,2118.0
Assen,Mannen,25-29,2086.0
Assen,Mannen,30-34,2107.0
Assen,Mannen,35-39,2099.0
Assen,Mannen,40-44,2119.0
Assen,Mannen,45-49,2114.0
Assen,Mannen,50-54,2526.0
Assen,Mannen,55-59,2486.0
Assen,Mannen,60-64,2360.0
Assen,Mannen,65-69,2034.0
Assen,Mannen,70-74,1810.0
Assen,Mannen,75+,364.0
Assen,Vrouwen,15-19,2046.0
Assen,Vrouwen,20-24,1937.0
Assen,Vrouwen,25-29,1931.0
Assen,Vrouwen,30-34,1994.0
Assen,Vrouwen,35-39,1985.0
Assen,Vrouwen,40-44,2114.0
Assen,Vrouwen,45-49,2140.0
Assen,Vrouwen,50-54,2621.0
Assen,Vrouwen,55-59,2534.0
Assen,Vrouwen,60-64,2503.0
Assen,Vrouwen,65-69,2285.0
Assen,Vrouwen,70-74,1989.0
Assen,Vrouwen,75+,414.0
Asten,Mannen,15-19,528.0
Asten,Mannen,20-24,519.0
Asten,Mannen,25-29,540.0
Asten,Mannen,30-34,558.0
Asten,Mannen,35-39,506.0
Asten,Mannen,40-44,461.0
Asten,Mannen,45-49,459.0
Asten,Mannen,50-54,603.0
Asten,Mannen,55-59,661.0
Asten,Mannen,60-64,666.0
Asten,Mannen,65-69,560.0
Asten,Mannen,70-74,580.0
Asten,Mannen,75+,129.0
Asten,Vrouwen,15-19,455.0
Asten,Vrouwen,20-24,461.0
Asten,Vrouwen,25-29,530.0
Asten,Vrouwen,30-34,463.0
Asten,Vrouwen,35-39,469.0
Asten,Vrouwen,40-44,457.0
Asten,Vrouwen,45-49,494.0
Asten,Vrouwen,50-54,553.0
Asten,Vrouwen,55-59,671.0
Asten,Vrouwen,60-64,654.0
Asten,Vrouwen,65-69,563.0
Asten,Vrouwen,70-74,512.0
Asten,Vrouwen,75+,115.0
Avereest,Mannen,15-19,0.0
Avereest,Mannen,20-24,0.0
Avereest,Mannen,25-29,0.0
Avereest,Mannen,30-34,0.0
Avereest,Mannen,35-39,0.0
Avereest,Mannen,40-44,0.0
Avereest,Mannen,45-49,0.0
Avereest,Mannen,50-54,0.0
Avereest,Mannen,55-59,0.0
Avereest,Mannen,60-64,0.0
Avereest,Mannen,65-69,0.0
Avereest,Mannen,70-74,0.0
Avereest,Mannen,75+,0.0
Avereest,Vrouwen,15-19,0.0
Avereest,Vrouwen,20-24,0.0
Avereest,Vrouwen,25-29,0.0
Avereest,Vrouwen,30-34,0.0
Avereest,Vrouwen,35-39,0.0
Avereest,Vrouwen,40-44,0.0
Avereest,Vrouwen,45-49,0.0
Avereest,Vrouwen,50-54,0.0
Avereest,Vrouwen,55-59,0.0
Avereest,Vrouwen,60-64,0.0
Avereest,Vrouwen,65-69,0.0
Avereest,Vrouwen,70-74,0.0
Avereest,Vrouwen,75+,0.0
Axel,Mannen,15-19,0.0
Axel,Mannen,20-24,0.0
Axel,Mannen,25-29,0.0
Axel,Mannen,30-34,0.0
Axel,Mannen,35-39,0.0
Axel,Mannen,40-44,0.0
Axel,Mannen,45-49,0.0
Axel,Mannen,50-54,0.0
Axel,Mannen,55-59,0.0
Axel,Mannen,60-64,0.0
Axel,Mannen,65-69,0.0
Axel,Mannen,70-74,0.0
Axel,Mannen,75+,0.0
Axel,Vrouwen,15-19,0.0
Axel,Vrouwen,20-24,0.0
Axel,Vrouwen,25-29,0.0
Axel,Vrouwen,30-34,0.0
Axel,Vrouwen,35-39,0.0
Axel,Vrouwen,40-44,0.0
Axel,Vrouwen,45-49,0.0
Axel,Vrouwen,50-54,0.0
Axel,Vrouwen,55-59,0.0
Axel,Vrouwen,60-64,0.0
Axel,Vrouwen,65-69,0.0
Axel,Vrouwen,70-74,0.0
Axel,Vrouwen,75+,0.0
Baarle-Nassau,Mannen,15-19,180.0
Baarle-Nassau,Mannen,20-24,167.0
Baarle-Nassau,Mannen,25-29,149.0
Baarle-Nassau,Mannen,30-34,186.0
Baarle-Nassau,Mannen,35-39,188.0
Baarle-Nassau,Mannen,40-44,204.0
Baarle-Nassau,Mannen,45-49,231.0
Baarle-Nassau,Mannen,50-54,231.0
Baarle-Nassau,Mannen,55-59,272.0
Baarle-Nassau,Mannen,60-64,331.0
Baarle-Nassau,Mannen,65-69,243.0
Baarle-Nassau,Mannen,70-74,239.0
Baarle-Nassau,Mannen,75+,54.0
Baarle-Nassau,Vrouwen,15-19,163.0
Baarle-Nassau,Vrouwen,20-24,154.0
Baarle-Nassau,Vrouwen,25-29,163.0
Baarle-Nassau,Vrouwen,30-34,181.0
Baarle-Nassau,Vrouwen,35-39,198.0
Baarle-Nassau,Vrouwen,40-44,202.0
Baarle-Nassau,Vrouwen,45-49,192.0
Baarle-Nassau,Vrouwen,50-54,242.0
Baarle-Nassau,Vrouwen,55-59,259.0
Baarle-Nassau,Vrouwen,60-64,287.0
Baarle-Nassau,Vrouwen,65-69,268.0
Baarle-Nassau,Vrouwen,70-74,243.0
Baarle-Nassau,Vrouwen,75+,51.0
Baarn,Mannen,15-19,716.0
Baarn,Mannen,20-24,577.0
