municipality,gender,age_group,education,N
Haarlemmerliede en Spaarnwoude,Vrouwen,35 tot 45 jaar,high,
Haarlemmermeer,Vrouwen,35 tot 45 jaar,high,5610.0
Halderberge,Vrouwen,35 tot 45 jaar,high,684.0
Hardenberg,Vrouwen,35 tot 45 jaar,high,1305.0
Harderwijk,Vrouwen,35 tot 45 jaar,high,1395.0
Hardinxveld-Giessendam,Vrouwen,35 tot 45 jaar,high,360.0
Haren,Vrouwen,35 tot 45 jaar,high,
Harlingen,Vrouwen,35 tot 45 jaar,high,
Hattem,Vrouwen,35 tot 45 jaar,high,
Heemskerk,Vrouwen,35 tot 45 jaar,high,888.0
Heemstede,Vrouwen,35 tot 45 jaar,high,1391.0
Heerde,Vrouwen,35 tot 45 jaar,high,600.0
Heerenveen,Vrouwen,35 tot 45 jaar,high,1359.0
Heerhugowaard,Vrouwen,35 tot 45 jaar,high,
Heerlen,Vrouwen,35 tot 45 jaar,high,1586.0
Heeze-Leende,Vrouwen,35 tot 45 jaar,high,
Heiloo,Vrouwen,35 tot 45 jaar,high,831.0
Den Helder,Vrouwen,35 tot 45 jaar,high,1016.0
Hellendoorn,Vrouwen,35 tot 45 jaar,high,720.0
Hellevoetsluis,Vrouwen,35 tot 45 jaar,high,
Helmond,Vrouwen,35 tot 45 jaar,high,2153.0
Hendrik-Ido-Ambacht,Vrouwen,35 tot 45 jaar,high,1049.0
Hengelo (O.),Vrouwen,35 tot 45 jaar,high,2021.0
's-Hertogenbosch,Vrouwen,35 tot 45 jaar,high,5830.0
Heumen,Vrouwen,35 tot 45 jaar,high,
Heusden,Vrouwen,35 tot 45 jaar,high,1277.0
Hillegom,Vrouwen,35 tot 45 jaar,high,698.0
Hilvarenbeek,Vrouwen,35 tot 45 jaar,high,
Hilversum,Vrouwen,35 tot 45 jaar,high,4016.0
Hoeksche Waard,Vrouwen,35 tot 45 jaar,high,2335.0
Hof van Twente,Vrouwen,35 tot 45 jaar,high,801.0
Het Hogeland,Vrouwen,35 tot 45 jaar,high,1005.0
Hollands Kroon,Vrouwen,35 tot 45 jaar,high,1061.0
Hoogeveen,Vrouwen,35 tot 45 jaar,high,1016.0
Hoogezand-Sappemeer,Vrouwen,35 tot 45 jaar,high,
Hoorn,Vrouwen,35 tot 45 jaar,high,2185.0
Horst aan de Maas,Vrouwen,35 tot 45 jaar,high,1138.0
Houten,Vrouwen,35 tot 45 jaar,high,2264.0
Huizen,Vrouwen,35 tot 45 jaar,high,1234.0
Hulst,Vrouwen,35 tot 45 jaar,high,618.0
IJsselstein,Vrouwen,35 tot 45 jaar,high,990.0
Kaag en Braassem,Vrouwen,35 tot 45 jaar,high,812.0
Kampen,Vrouwen,35 tot 45 jaar,high,1408.0
Kapelle,Vrouwen,35 tot 45 jaar,high,
Katwijk,Vrouwen,35 tot 45 jaar,high,1398.0
Kerkrade,Vrouwen,35 tot 45 jaar,high,815.0
Koggenland,Vrouwen,35 tot 45 jaar,high,582.0
Kollumerland en Nieuwkruisland,Vrouwen,35 tot 45 jaar,high,
Korendijk,Vrouwen,35 tot 45 jaar,high,
Krimpen aan den IJssel,Vrouwen,35 tot 45 jaar,high,852.0
Krimpenerwaard,Vrouwen,35 tot 45 jaar,high,1219.0
Laarbeek,Vrouwen,35 tot 45 jaar,high,558.0
Land van Cuijk,Vrouwen,35 tot 45 jaar,high,2093.0
Landerd,Vrouwen,35 tot 45 jaar,high,
Landgraaf,Vrouwen,35 tot 45 jaar,high,762.0
Landsmeer,Vrouwen,35 tot 45 jaar,high,
Langedijk,Vrouwen,35 tot 45 jaar,high,
Lansingerland,Vrouwen,35 tot 45 jaar,high,2990.0
Laren (NH.),Vrouwen,35 tot 45 jaar,high,
Leek,Vrouwen,35 tot 45 jaar,high,
Leerdam,Vrouwen,35 tot 45 jaar,high,
Leeuwarden,Vrouwen,35 tot 45 jaar,high,3892.0
Leeuwarderadeel,Vrouwen,35 tot 45 jaar,high,
Leiden,Vrouwen,35 tot 45 jaar,high,4868.0
Leiderdorp,Vrouwen,35 tot 45 jaar,high,1044.0
Leidschendam-Voorburg,Vrouwen,35 tot 45 jaar,high,3424.0
Lelystad,Vrouwen,35 tot 45 jaar,high,1978.0
Lemsterland,Vrouwen,35 tot 45 jaar,high,
Leudal,Vrouwen,35 tot 45 jaar,high,846.0
Leusden,Vrouwen,35 tot 45 jaar,high,1292.0
Lingewaal,Vrouwen,35 tot 45 jaar,high,
Lingewaard,Vrouwen,35 tot 45 jaar,high,1326.0
Lisse,Vrouwen,35 tot 45 jaar,high,598.0
Littenseradiel,Vrouwen,35 tot 45 jaar,high,
Lochem,Vrouwen,35 tot 45 jaar,high,972.0
Loon op Zand,Vrouwen,35 tot 45 jaar,high,585.0
Lopik,Vrouwen,35 tot 45 jaar,high,
Loppersum,Vrouwen,35 tot 45 jaar,high,
Losser,Vrouwen,35 tot 45 jaar,high,431.0
Maasdonk,Vrouwen,35 tot 45 jaar,high,
Maasdriel,Vrouwen,35 tot 45 jaar,high,573.0
Maasgouw,Vrouwen,35 tot 45 jaar,high,668.0
Maashorst,Vrouwen,35 tot 45 jaar,high,1530.0
Maassluis,Vrouwen,35 tot 45 jaar,high,862.0
Maastricht,Vrouwen,35 tot 45 jaar,high,3337.0
De Marne,Vrouwen,35 tot 45 jaar,high,
Marum,Vrouwen,35 tot 45 jaar,high,
Medemblik,Vrouwen,35 tot 45 jaar,high,983.0
Meerssen,Vrouwen,35 tot 45 jaar,high,
Meierijstad,Vrouwen,35 tot 45 jaar,high,2274.0
Menameradiel,Vrouwen,35 tot 45 jaar,high,
Menterwolde,Vrouwen,35 tot 45 jaar,high,
Meppel,Vrouwen,35 tot 45 jaar,high,1030.0
Middelburg (Z.),Vrouwen,35 tot 45 jaar,high,1338.0
Midden-Delfland,Vrouwen,35 tot 45 jaar,high,734.0
Midden-Drenthe,Vrouwen,35 tot 45 jaar,high,752.0
Midden-Groningen,Vrouwen,35 tot 45 jaar,high,1282.0
Mill en Sint Hubert,Vrouwen,35 tot 45 jaar,high,
Millingen aan de Rijn,Vrouwen,35 tot 45 jaar,high,
Moerdijk,Vrouwen,35 tot 45 jaar,high,779.0
Molenlanden,Vrouwen,35 tot 45 jaar,high,795.0
Molenwaard,Vrouwen,35 tot 45 jaar,high,
Montferland,Vrouwen,35 tot 45 jaar,high,965.0
Montfoort,Vrouwen,35 tot 45 jaar,high,
Mook en Middelaar,Vrouwen,35 tot 45 jaar,high,
Muiden,Vrouwen,35 tot 45 jaar,high,
Naarden,Vrouwen,35 tot 45 jaar,high,
Neder-Betuwe,Vrouwen,35 tot 45 jaar,high,298.0
Nederlek,Vrouwen,35 tot 45 jaar,high,
Nederweert,Vrouwen,35 tot 45 jaar,high,
Neerijnen,Vrouwen,35 tot 45 jaar,high,
Nieuwegein,Vrouwen,35 tot 45 jaar,high,2020.0
Nieuwkoop,Vrouwen,35 tot 45 jaar,high,694.0
Nijkerk,Vrouwen,35 tot 45 jaar,high,1288.0
Nijmegen,Vrouwen,35 tot 45 jaar,high,7205.0
Nissewaard,Vrouwen,35 tot 45 jaar,high,1912.0
Noardeast-Fryslân,Vrouwen,35 tot 45 jaar,high,858.0
Noord-Beveland,Vrouwen,35 tot 45 jaar,high,
Noordenveld,Vrouwen,35 tot 45 jaar,high,1031.0
Noordoostpolder,Vrouwen,35 tot 45 jaar,high,1240.0
Noordwijk,Vrouwen,35 tot 45 jaar,high,1386.0
Noordwijkerhout,Vrouwen,35 tot 45 jaar,high,
"Nuenen, Gerwen en Nederwetten",Vrouwen,35 tot 45 jaar,high,923.0
Nunspeet,Vrouwen,35 tot 45 jaar,high,524.0
Nuth,Vrouwen,35 tot 45 jaar,high,
Oegstgeest,Vrouwen,35 tot 45 jaar,high,1444.0
Oirschot,Vrouwen,35 tot 45 jaar,high,533.0
Oisterwijk,Vrouwen,35 tot 45 jaar,high,923.0
Oldambt,Vrouwen,35 tot 45 jaar,high,548.0
Oldebroek,Vrouwen,35 tot 45 jaar,high,417.0
Oldenzaal,Vrouwen,35 tot 45 jaar,high,867.0
Olst-Wijhe,Vrouwen,35 tot 45 jaar,high,486.0
Ommen,Vrouwen,35 tot 45 jaar,high,461.0
Onderbanken,Vrouwen,35 tot 45 jaar,high,
Oost Gelre,Vrouwen,35 tot 45 jaar,high,790.0
Oosterhout,Vrouwen,35 tot 45 jaar,high,1596.0
Ooststellingwerf,Vrouwen,35 tot 45 jaar,high,547.0
Oostzaan,Vrouwen,35 tot 45 jaar,high,
Opmeer,Vrouwen,35 tot 45 jaar,high,
Opsterland,Vrouwen,35 tot 45 jaar,high,912.0
Oss,Vrouwen,35 tot 45 jaar,high,2173.0
Oud-Beijerland,Vrouwen,35 tot 45 jaar,high,
Oude IJsselstreek,Vrouwen,35 tot 45 jaar,high,724.0
Ouder-Amstel,Vrouwen,35 tot 45 jaar,high,
Ouderkerk,Vrouwen,35 tot 45 jaar,high,
Oudewater,Vrouwen,35 tot 45 jaar,high,
Overbetuwe,Vrouwen,35 tot 45 jaar,high,1618.0
Papendrecht,Vrouwen,35 tot 45 jaar,high,623.0
Peel en Maas,Vrouwen,35 tot 45 jaar,high,1206.0
Pekela,Vrouwen,35 tot 45 jaar,high,
Pijnacker-Nootdorp,Vrouwen,35 tot 45 jaar,high,2391.0
Purmerend,Vrouwen,35 tot 45 jaar,high,2532.0
Putten,Vrouwen,35 tot 45 jaar,high,542.0
Raalte,Vrouwen,35 tot 45 jaar,high,956.0
Reimerswaal,Vrouwen,35 tot 45 jaar,high,242.0
Renkum,Vrouwen,35 tot 45 jaar,high,1008.0
Renswoude,Vrouwen,35 tot 45 jaar,high,
Reusel-De Mierden,Vrouwen,35 tot 45 jaar,high,
Rheden,Vrouwen,35 tot 45 jaar,high,1111.0
Rhenen,Vrouwen,35 tot 45 jaar,high,448.0
Ridderkerk,Vrouwen,35 tot 45 jaar,high,1152.0
Rijnwaarden,Vrouwen,35 tot 45 jaar,high,
Rijnwoude,Vrouwen,35 tot 45 jaar,high,
Rijssen-Holten,Vrouwen,35 tot 45 jaar,high,827.0
Rijswijk (ZH.),Vrouwen,35 tot 45 jaar,high,2538.0
Roerdalen,Vrouwen,35 tot 45 jaar,high,438.0
Roermond,Vrouwen,35 tot 45 jaar,high,1915.0
De Ronde Venen,Vrouwen,35 tot 45 jaar,high,1650.0
Roosendaal,Vrouwen,35 tot 45 jaar,high,1720.0
Rotterdam,Vrouwen,35 tot 45 jaar,high,21206.0
Rozendaal,Vrouwen,35 tot 45 jaar,high,
Rucphen,Vrouwen,35 tot 45 jaar,high,361.0
Schagen,Vrouwen,35 tot 45 jaar,high,1222.0
Schermer,Vrouwen,35 tot 45 jaar,high,
Scherpenzeel,Vrouwen,35 tot 45 jaar,high,
Schiedam,Vrouwen,35 tot 45 jaar,high,2313.0
Schiermonnikoog,Vrouwen,35 tot 45 jaar,high,
Schijndel,Vrouwen,35 tot 45 jaar,high,
Schinnen,Vrouwen,35 tot 45 jaar,high,
Schoonhoven,Vrouwen,35 tot 45 jaar,high,
Schouwen-Duiveland,Vrouwen,35 tot 45 jaar,high,702.0
Simpelveld,Vrouwen,35 tot 45 jaar,high,
Sint Anthonis,Vrouwen,35 tot 45 jaar,high,
Sint-Michielsgestel,Vrouwen,35 tot 45 jaar,high,940.0
Sint-Oedenrode,Vrouwen,35 tot 45 jaar,high,
Sittard-Geleen,Vrouwen,35 tot 45 jaar,high,2315.0
Skarsterlân,Vrouwen,35 tot 45 jaar,high,
Sliedrecht,Vrouwen,35 tot 45 jaar,high,542.0
Slochteren,Vrouwen,35 tot 45 jaar,high,
Sluis,Vrouwen,35 tot 45 jaar,high,504.0
Smallingerland,Vrouwen,35 tot 45 jaar,high,1304.0
Soest,Vrouwen,35 tot 45 jaar,high,1540.0
Someren,Vrouwen,35 tot 45 jaar,high,535.0
Son en Breugel,Vrouwen,35 tot 45 jaar,high,763.0
Spijkenisse,Vrouwen,35 tot 45 jaar,high,
Stadskanaal,Vrouwen,35 tot 45 jaar,high,469.0
Staphorst,Vrouwen,35 tot 45 jaar,high,314.0
Stede Broec,Vrouwen,35 tot 45 jaar,high,498.0
Steenbergen,Vrouwen,35 tot 45 jaar,high,557.0
Steenwijkerland,Vrouwen,35 tot 45 jaar,high,1035.0
Stein (L.),Vrouwen,35 tot 45 jaar,high,567.0
Stichtse Vecht,Vrouwen,35 tot 45 jaar,high,2432.0
Strijen,Vrouwen,35 tot 45 jaar,high,
Súdwest-Fryslân,Vrouwen,35 tot 45 jaar,high,2088.0
Terneuzen,Vrouwen,35 tot 45 jaar,high,1265.0
Terschelling,Vrouwen,35 tot 45 jaar,high,
Texel,Vrouwen,35 tot 45 jaar,high,
Teylingen,Vrouwen,35 tot 45 jaar,high,1249.0
Tholen,Vrouwen,35 tot 45 jaar,high,388.0
Tiel,Vrouwen,35 tot 45 jaar,high,850.0
Tilburg,Vrouwen,35 tot 45 jaar,high,6216.0
Tubbergen,Vrouwen,35 tot 45 jaar,high,514.0
Twenterand,Vrouwen,35 tot 45 jaar,high,646.0
Tynaarlo,Vrouwen,35 tot 45 jaar,high,1447.0
Tytsjerksteradiel,Vrouwen,35 tot 45 jaar,high,783.0
Ubbergen,Vrouwen,35 tot 45 jaar,high,
Uden,Vrouwen,35 tot 45 jaar,high,
Uitgeest,Vrouwen,35 tot 45 jaar,high,
Uithoorn,Vrouwen,35 tot 45 jaar,high,1350.0
Urk,Vrouwen,35 tot 45 jaar,high,211.0
Utrecht (gemeente),Vrouwen,35 tot 45 jaar,high,19718.0
Utrechtse Heuvelrug,Vrouwen,35 tot 45 jaar,high,2058.0
Vaals,Vrouwen,35 tot 45 jaar,high,
Valkenburg aan de Geul,Vrouwen,35 tot 45 jaar,high,
Valkenswaard,Vrouwen,35 tot 45 jaar,high,815.0
Veendam,Vrouwen,35 tot 45 jaar,high,474.0
Veenendaal,Vrouwen,35 tot 45 jaar,high,1791.0
Veere,Vrouwen,35 tot 45 jaar,high,488.0
Veghel,Vrouwen,35 tot 45 jaar,high,
Veldhoven,Vrouwen,35 tot 45 jaar,high,1655.0
Velsen,Vrouwen,35 tot 45 jaar,high,1705.0
Venlo,Vrouwen,35 tot 45 jaar,high,2407.0
Venray,Vrouwen,35 tot 45 jaar,high,1058.0
Vianen,Vrouwen,35 tot 45 jaar,high,
Vijfheerenlanden,Vrouwen,35 tot 45 jaar,high,1708.0
Vlaardingen,Vrouwen,35 tot 45 jaar,high,1752.0
Vlagtwedde,Vrouwen,35 tot 45 jaar,high,
Vlieland,Vrouwen,35 tot 45 jaar,high,
Vlissingen,Vrouwen,35 tot 45 jaar,high,892.0
Vlist,Vrouwen,35 tot 45 jaar,high,
Voerendaal,Vrouwen,35 tot 45 jaar,high,
Voorne aan Zee,Vrouwen,35 tot 45 jaar,high,1659.0
Voorschoten,Vrouwen,35 tot 45 jaar,high,1041.0
Voorst,Vrouwen,35 tot 45 jaar,high,742.0
Vught,Vrouwen,35 tot 45 jaar,high,1318.0
Waadhoeke,Vrouwen,35 tot 45 jaar,high,968.0
Waalre,Vrouwen,35 tot 45 jaar,high,759.0
Waalwijk,Vrouwen,35 tot 45 jaar,high,1166.0
Waddinxveen,Vrouwen,35 tot 45 jaar,high,1097.0
Wageningen,Vrouwen,35 tot 45 jaar,high,1483.0
Wassenaar,Vrouwen,35 tot 45 jaar,high,954.0
Waterland,Vrouwen,35 tot 45 jaar,high,392.0
Weert,Vrouwen,35 tot 45 jaar,high,1398.0
Weesp,Vrouwen,35 tot 45 jaar,high,
Werkendam,Vrouwen,35 tot 45 jaar,high,
West Betuwe,Vrouwen,35 tot 45 jaar,high,1308.0
West Maas en Waal,Vrouwen,35 tot 45 jaar,high,498.0
Westerkwartier,Vrouwen,35 tot 45 jaar,high,1934.0
Westerveld,Vrouwen,35 tot 45 jaar,high,
Westervoort,Vrouwen,35 tot 45 jaar,high,
Westerwolde,Vrouwen,35 tot 45 jaar,high,434.0
Westland,Vrouwen,35 tot 45 jaar,high,3154.0
Weststellingwerf,Vrouwen,35 tot 45 jaar,high,626.0
Westvoorne,Vrouwen,35 tot 45 jaar,high,
Wierden,Vrouwen,35 tot 45 jaar,high,660.0
Wijchen,Vrouwen,35 tot 45 jaar,high,1126.0
Wijdemeren,Vrouwen,35 tot 45 jaar,high,673.0
Wijk bij Duurstede,Vrouwen,35 tot 45 jaar,high,657.0
Winsum,Vrouwen,35 tot 45 jaar,high,
Winterswijk,Vrouwen,35 tot 45 jaar,high,618.0
Woensdrecht,Vrouwen,35 tot 45 jaar,high,477.0
Woerden,Vrouwen,35 tot 45 jaar,high,1785.0
De Wolden,Vrouwen,35 tot 45 jaar,high,576.0
Wormerland,Vrouwen,35 tot 45 jaar,high,
Woudenberg,Vrouwen,35 tot 45 jaar,high,
Woudrichem,Vrouwen,35 tot 45 jaar,high,
Zaanstad,Vrouwen,35 tot 45 jaar,high,4904.0
Zaltbommel,Vrouwen,35 tot 45 jaar,high,630.0
Zandvoort,Vrouwen,35 tot 45 jaar,high,509.0
Zederik,Vrouwen,35 tot 45 jaar,high,
Zeevang,Vrouwen,35 tot 45 jaar,high,
Zeewolde,Vrouwen,35 tot 45 jaar,high,696.0
Zeist,Vrouwen,35 tot 45 jaar,high,2873.0
Zevenaar,Vrouwen,35 tot 45 jaar,high,1020.0
Zoetermeer,Vrouwen,35 tot 45 jaar,high,4277.0
Zoeterwoude,Vrouwen,35 tot 45 jaar,high,
Zuidhorn,Vrouwen,35 tot 45 jaar,high,
Zuidplas,Vrouwen,35 tot 45 jaar,high,1632.0
Zundert,Vrouwen,35 tot 45 jaar,high,571.0
Zutphen,Vrouwen,35 tot 45 jaar,high,1150.0
Zwartewaterland,Vrouwen,35 tot 45 jaar,high,419.0
Zwijndrecht,Vrouwen,35 tot 45 jaar,high,916.0
Zwolle,Vrouwen,35 tot 45 jaar,high,5405.0
Aa en Hunze,Vrouwen,45 tot 55 jaar,high,756.0
Aalburg,Vrouwen,45 tot 55 jaar,high,
Aalsmeer,Vrouwen,45 tot 55 jaar,high,1108.0
Aalten,Vrouwen,45 tot 55 jaar,high,484.0
Achtkarspelen,Vrouwen,45 tot 55 jaar,high,344.0
Alblasserdam,Vrouwen,45 tot 55 jaar,high,328.0
Albrandswaard,Vrouwen,45 tot 55 jaar,high,804.0
Alkmaar,Vrouwen,45 tot 55 jaar,high,2971.0
Almelo,Vrouwen,45 tot 55 jaar,high,1440.0
Almere,Vrouwen,45 tot 55 jaar,high,5233.0
Alphen aan den Rijn,Vrouwen,45 tot 55 jaar,high,2722.0
Alphen-Chaam,Vrouwen,45 tot 55 jaar,high,
Altena,Vrouwen,45 tot 55 jaar,high,906.0
Ameland,Vrouwen,45 tot 55 jaar,high,
Amersfoort,Vrouwen,45 tot 55 jaar,high,5676.0
Amstelveen,Vrouwen,45 tot 55 jaar,high,3988.0
Amsterdam,Vrouwen,45 tot 55 jaar,high,28453.0
Apeldoorn,Vrouwen,45 tot 55 jaar,high,4158.0
Appingedam,Vrouwen,45 tot 55 jaar,high,
Arnhem,Vrouwen,45 tot 55 jaar,high,5126.0
Assen,Vrouwen,45 tot 55 jaar,high,1753.0
Asten,Vrouwen,45 tot 55 jaar,high,350.0
Baarle-Nassau,Vrouwen,45 tot 55 jaar,high,
Baarn,Vrouwen,45 tot 55 jaar,high,1006.0
Barendrecht,Vrouwen,45 tot 55 jaar,high,1596.0
Barneveld,Vrouwen,45 tot 55 jaar,high,830.0
Bedum,Vrouwen,45 tot 55 jaar,high,
Beek (L.),Vrouwen,45 tot 55 jaar,high,
Beekdaelen,Vrouwen,45 tot 55 jaar,high,891.0
Beemster,Vrouwen,45 tot 55 jaar,high,
Beesel,Vrouwen,45 tot 55 jaar,high,
Bellingwedde,Vrouwen,45 tot 55 jaar,high,
Berg en Dal,Vrouwen,45 tot 55 jaar,high,932.0
Bergambacht,Vrouwen,45 tot 55 jaar,high,
Bergeijk,Vrouwen,45 tot 55 jaar,high,511.0
Bergen (L.),Vrouwen,45 tot 55 jaar,high,
Bergen (NH.),Vrouwen,45 tot 55 jaar,high,966.0
Bergen op Zoom,Vrouwen,45 tot 55 jaar,high,1606.0
Berkelland,Vrouwen,45 tot 55 jaar,high,924.0
Bernheze,Vrouwen,45 tot 55 jaar,high,746.0
Bernisse,Vrouwen,45 tot 55 jaar,high,
Best,Vrouwen,45 tot 55 jaar,high,1018.0
Beuningen,Vrouwen,45 tot 55 jaar,high,722.0
Beverwijk,Vrouwen,45 tot 55 jaar,high,837.0
het Bildt,Vrouwen,45 tot 55 jaar,high,
De Bilt,Vrouwen,45 tot 55 jaar,high,1888.0
Binnenmaas,Vrouwen,45 tot 55 jaar,high,
Bladel,Vrouwen,45 tot 55 jaar,high,388.0
Blaricum,Vrouwen,45 tot 55 jaar,high,
Bloemendaal,Vrouwen,45 tot 55 jaar,high,1402.0
Boarnsterhim,Vrouwen,45 tot 55 jaar,high,
Bodegraven-Reeuwijk,Vrouwen,45 tot 55 jaar,high,980.0
Boekel,Vrouwen,45 tot 55 jaar,high,
Ten Boer,Vrouwen,45 tot 55 jaar,high,
Borger-Odoorn,Vrouwen,45 tot 55 jaar,high,547.0
Borne,Vrouwen,45 tot 55 jaar,high,642.0
Borsele,Vrouwen,45 tot 55 jaar,high,391.0
Boskoop,Vrouwen,45 tot 55 jaar,high,
Boxmeer,Vrouwen,45 tot 55 jaar,high,
Boxtel,Vrouwen,45 tot 55 jaar,high,851.0
Breda,Vrouwen,45 tot 55 jaar,high,6128.0
Brielle,Vrouwen,45 tot 55 jaar,high,
Bronckhorst,Vrouwen,45 tot 55 jaar,high,823.0
Brummen,Vrouwen,45 tot 55 jaar,high,403.0
Brunssum,Vrouwen,45 tot 55 jaar,high,338.0
Bunnik,Vrouwen,45 tot 55 jaar,high,723.0
Bunschoten,Vrouwen,45 tot 55 jaar,high,282.0
Buren,Vrouwen,45 tot 55 jaar,high,671.0
Bussum,Vrouwen,45 tot 55 jaar,high,
Capelle aan den IJssel,Vrouwen,45 tot 55 jaar,high,1435.0
Castricum,Vrouwen,45 tot 55 jaar,high,1162.0
Coevorden,Vrouwen,45 tot 55 jaar,high,697.0
Cranendonck,Vrouwen,45 tot 55 jaar,high,417.0
Cromstrijen,Vrouwen,45 tot 55 jaar,high,
Cuijk,Vrouwen,45 tot 55 jaar,high,
Culemborg,Vrouwen,45 tot 55 jaar,high,882.0
Dalfsen,Vrouwen,45 tot 55 jaar,high,697.0
Dantumadiel,Vrouwen,45 tot 55 jaar,high,238.0
Delft,Vrouwen,45 tot 55 jaar,high,2687.0
Delfzijl,Vrouwen,45 tot 55 jaar,high,
Deurne,Vrouwen,45 tot 55 jaar,high,540.0
Deventer,Vrouwen,45 tot 55 jaar,high,3003.0
Diemen,Vrouwen,45 tot 55 jaar,high,887.0
Dijk en Waard,Vrouwen,45 tot 55 jaar,high,2056.0
Dinkelland,Vrouwen,45 tot 55 jaar,high,578.0
Doesburg,Vrouwen,45 tot 55 jaar,high,
Doetinchem,Vrouwen,45 tot 55 jaar,high,1607.0
Dongen,Vrouwen,45 tot 55 jaar,high,592.0
Dongeradeel,Vrouwen,45 tot 55 jaar,high,
Dordrecht,Vrouwen,45 tot 55 jaar,high,2597.0
Drechterland,Vrouwen,45 tot 55 jaar,high,472.0
Drimmelen,Vrouwen,45 tot 55 jaar,high,664.0
Dronten,Vrouwen,45 tot 55 jaar,high,955.0
Druten,Vrouwen,45 tot 55 jaar,high,549.0
Duiven,Vrouwen,45 tot 55 jaar,high,564.0
Echt-Susteren,Vrouwen,45 tot 55 jaar,high,730.0
Edam-Volendam,Vrouwen,45 tot 55 jaar,high,1058.0
Ede,Vrouwen,45 tot 55 jaar,high,2678.0
Eemnes,Vrouwen,45 tot 55 jaar,high,
Eemsdelta,Vrouwen,45 tot 55 jaar,high,686.0
Eemsmond,Vrouwen,45 tot 55 jaar,high,
Eersel,Vrouwen,45 tot 55 jaar,high,468.0
Eijsden-Margraten,Vrouwen,45 tot 55 jaar,high,676.0
Eindhoven,Vrouwen,45 tot 55 jaar,high,6418.0
Elburg,Vrouwen,45 tot 55 jaar,high,376.0
Emmen,Vrouwen,45 tot 55 jaar,high,1676.0
Enkhuizen,Vrouwen,45 tot 55 jaar,high,365.0
Enschede,Vrouwen,45 tot 55 jaar,high,3247.0
Epe,Vrouwen,45 tot 55 jaar,high,603.0
Ermelo,Vrouwen,45 tot 55 jaar,high,661.0
Etten-Leur,Vrouwen,45 tot 55 jaar,high,1076.0
Ferwerderadiel,Vrouwen,45 tot 55 jaar,high,
Franekeradeel,Vrouwen,45 tot 55 jaar,high,
De Friese Meren,Vrouwen,45 tot 55 jaar,high,
De Fryske Marren,Vrouwen,45 tot 55 jaar,high,1195.0
Gaasterlân-Sleat,Vrouwen,45 tot 55 jaar,high,
Geertruidenberg,Vrouwen,45 tot 55 jaar,high,432.0
Geldermalsen,Vrouwen,45 tot 55 jaar,high,
Geldrop-Mierlo,Vrouwen,45 tot 55 jaar,high,992.0
Gemert-Bakel,Vrouwen,45 tot 55 jaar,high,564.0
Gennep,Vrouwen,45 tot 55 jaar,high,417.0
Giessenlanden,Vrouwen,45 tot 55 jaar,high,
Gilze en Rijen,Vrouwen,45 tot 55 jaar,high,627.0
Goeree-Overflakkee,Vrouwen,45 tot 55 jaar,high,816.0
Goes,Vrouwen,45 tot 55 jaar,high,874.0
Goirle,Vrouwen,45 tot 55 jaar,high,814.0
Gooise Meren,Vrouwen,45 tot 55 jaar,high,2799.0
Gorinchem,Vrouwen,45 tot 55 jaar,high,936.0
Gouda,Vrouwen,45 tot 55 jaar,high,1861.0
Graft-De Rijp,Vrouwen,45 tot 55 jaar,high,
Grave,Vrouwen,45 tot 55 jaar,high,
's-Gravenhage (gemeente),Vrouwen,45 tot 55 jaar,high,17227.0
Groesbeek,Vrouwen,45 tot 55 jaar,high,
Groningen (gemeente),Vrouwen,45 tot 55 jaar,high,6631.0
Grootegast,Vrouwen,45 tot 55 jaar,high,
Gulpen-Wittem,Vrouwen,45 tot 55 jaar,high,
Haaksbergen,Vrouwen,45 tot 55 jaar,high,555.0
Haaren,Vrouwen,45 tot 55 jaar,high,
Haarlem,Vrouwen,45 tot 55 jaar,high,6268.0
Haarlemmerliede en Spaarnwoude,Vrouwen,45 tot 55 jaar,high,
Haarlemmermeer,Vrouwen,45 tot 55 jaar,high,4884.0
Halderberge,Vrouwen,45 tot 55 jaar,high,604.0
Hardenberg,Vrouwen,45 tot 55 jaar,high,932.0
Harderwijk,Vrouwen,45 tot 55 jaar,high,1172.0
Hardinxveld-Giessendam,Vrouwen,45 tot 55 jaar,high,254.0
Haren,Vrouwen,45 tot 55 jaar,high,
Harlingen,Vrouwen,45 tot 55 jaar,high,345.0
Hattem,Vrouwen,45 tot 55 jaar,high,
Heemskerk,Vrouwen,45 tot 55 jaar,high,809.0
Heemstede,Vrouwen,45 tot 55 jaar,high,1393.0
Heerde,Vrouwen,45 tot 55 jaar,high,402.0
Heerenveen,Vrouwen,45 tot 55 jaar,high,1446.0
Heerhugowaard,Vrouwen,45 tot 55 jaar,high,
Heerlen,Vrouwen,45 tot 55 jaar,high,1342.0
Heeze-Leende,Vrouwen,45 tot 55 jaar,high,
Heiloo,Vrouwen,45 tot 55 jaar,high,920.0
Den Helder,Vrouwen,45 tot 55 jaar,high,796.0
Hellendoorn,Vrouwen,45 tot 55 jaar,high,792.0
Hellevoetsluis,Vrouwen,45 tot 55 jaar,high,
Helmond,Vrouwen,45 tot 55 jaar,high,2077.0
Hendrik-Ido-Ambacht,Vrouwen,45 tot 55 jaar,high,728.0
Hengelo (O.),Vrouwen,45 tot 55 jaar,high,1928.0
's-Hertogenbosch,Vrouwen,45 tot 55 jaar,high,4967.0
