gm_code,municipality,gender,age_group,education,N
GM0899    ,Brunssum,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",309.0
GM0899    ,Brunssum,Mannen,55 tot 65 jaar,Basisonderwijs,175.0
GM0899    ,Brunssum,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1060.0
GM0899    ,Brunssum,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",380.0
GM0899    ,Brunssum,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",110.0
GM0899    ,Brunssum,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",575.0
GM0899    ,Brunssum,Mannen,65 tot 75 jaar,Basisonderwijs,258.0
GM0899    ,Brunssum,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",812.0
GM0899    ,Brunssum,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",286.0
GM0899    ,Brunssum,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",122.0
GM0899    ,Brunssum,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",526.0
GM0899    ,Brunssum,Vrouwen,15 tot 25 jaar,Basisonderwijs,168.0
GM0899    ,Brunssum,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",506.0
GM0899    ,Brunssum,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",92.0
GM0899    ,Brunssum,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",14.0
GM0899    ,Brunssum,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",419.0
GM0899    ,Brunssum,Vrouwen,25 tot 35 jaar,Basisonderwijs,188.0
GM0899    ,Brunssum,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",686.0
GM0899    ,Brunssum,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",423.0
GM0899    ,Brunssum,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",108.0
GM0899    ,Brunssum,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",96.0
GM0899    ,Brunssum,Vrouwen,35 tot 45 jaar,Basisonderwijs,122.0
GM0899    ,Brunssum,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",752.0
GM0899    ,Brunssum,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",332.0
GM0899    ,Brunssum,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",128.0
GM0899    ,Brunssum,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",168.0
GM0899    ,Brunssum,Vrouwen,45 tot 55 jaar,Basisonderwijs,168.0
GM0899    ,Brunssum,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",716.0
GM0899    ,Brunssum,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",246.0
GM0899    ,Brunssum,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",92.0
GM0899    ,Brunssum,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",478.0
GM0899    ,Brunssum,Vrouwen,55 tot 65 jaar,Basisonderwijs,345.0
GM0899    ,Brunssum,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",998.0
GM0899    ,Brunssum,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",281.0
GM0899    ,Brunssum,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",101.0
GM0899    ,Brunssum,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",575.0
GM0899    ,Brunssum,Vrouwen,65 tot 75 jaar,Basisonderwijs,450.0
GM0899    ,Brunssum,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",630.0
GM0899    ,Brunssum,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",188.0
GM0899    ,Brunssum,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",92.0
GM0899    ,Brunssum,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",642.0
GM0312    ,Bunnik,Mannen,15 tot 25 jaar,Basisonderwijs,
GM0312    ,Bunnik,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
GM0312    ,Bunnik,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",
GM0312    ,Bunnik,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
GM0312    ,Bunnik,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0312    ,Bunnik,Mannen,25 tot 35 jaar,Basisonderwijs,
GM0312    ,Bunnik,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
GM0312    ,Bunnik,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",
GM0312    ,Bunnik,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
GM0312    ,Bunnik,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0312    ,Bunnik,Mannen,35 tot 45 jaar,Basisonderwijs,46.0
GM0312    ,Bunnik,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",282.0
GM0312    ,Bunnik,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",266.0
GM0312    ,Bunnik,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",349.0
GM0312    ,Bunnik,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",56.0
GM0312    ,Bunnik,Mannen,45 tot 55 jaar,Basisonderwijs,45.0
GM0312    ,Bunnik,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",266.0
GM0312    ,Bunnik,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",253.0
GM0312    ,Bunnik,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",372.0
GM0312    ,Bunnik,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",66.0
GM0312    ,Bunnik,Mannen,55 tot 65 jaar,Basisonderwijs,43.0
GM0312    ,Bunnik,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",433.0
GM0312    ,Bunnik,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",257.0
GM0312    ,Bunnik,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",332.0
GM0312    ,Bunnik,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",136.0
GM0312    ,Bunnik,Mannen,65 tot 75 jaar,Basisonderwijs,
GM0312    ,Bunnik,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",
GM0312    ,Bunnik,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",
GM0312    ,Bunnik,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",
GM0312    ,Bunnik,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0312    ,Bunnik,Vrouwen,15 tot 25 jaar,Basisonderwijs,
GM0312    ,Bunnik,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
GM0312    ,Bunnik,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",
GM0312    ,Bunnik,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
GM0312    ,Bunnik,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0312    ,Bunnik,Vrouwen,25 tot 35 jaar,Basisonderwijs,
GM0312    ,Bunnik,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
GM0312    ,Bunnik,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",
GM0312    ,Bunnik,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
GM0312    ,Bunnik,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0312    ,Bunnik,Vrouwen,35 tot 45 jaar,Basisonderwijs,5.0
GM0312    ,Bunnik,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",125.0
GM0312    ,Bunnik,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",167.0
GM0312    ,Bunnik,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",682.0
GM0312    ,Bunnik,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",20.0
GM0312    ,Bunnik,Vrouwen,45 tot 55 jaar,Basisonderwijs,53.0
GM0312    ,Bunnik,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",276.0
GM0312    ,Bunnik,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",298.0
GM0312    ,Bunnik,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",425.0
GM0312    ,Bunnik,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",47.0
GM0312    ,Bunnik,Vrouwen,55 tot 65 jaar,Basisonderwijs,30.0
GM0312    ,Bunnik,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",379.0
GM0312    ,Bunnik,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",305.0
GM0312    ,Bunnik,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",347.0
GM0312    ,Bunnik,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",139.0
GM0312    ,Bunnik,Vrouwen,65 tot 75 jaar,Basisonderwijs,
GM0312    ,Bunnik,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",
GM0312    ,Bunnik,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",
GM0312    ,Bunnik,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",
GM0312    ,Bunnik,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0313    ,Bunschoten,Mannen,15 tot 25 jaar,Basisonderwijs,358.0
GM0313    ,Bunschoten,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",598.0
GM0313    ,Bunschoten,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",76.0
GM0313    ,Bunschoten,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",9.0
GM0313    ,Bunschoten,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",459.0
GM0313    ,Bunschoten,Mannen,25 tot 35 jaar,Basisonderwijs,45.0
GM0313    ,Bunschoten,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",882.0
GM0313    ,Bunschoten,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",300.0
GM0313    ,Bunschoten,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",96.0
GM0313    ,Bunschoten,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",176.0
GM0313    ,Bunschoten,Mannen,35 tot 45 jaar,Basisonderwijs,105.0
GM0313    ,Bunschoten,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",759.0
GM0313    ,Bunschoten,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",248.0
GM0313    ,Bunschoten,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",111.0
GM0313    ,Bunschoten,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",278.0
GM0313    ,Bunschoten,Mannen,45 tot 55 jaar,Basisonderwijs,87.0
GM0313    ,Bunschoten,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",690.0
GM0313    ,Bunschoten,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",266.0
GM0313    ,Bunschoten,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",86.0
GM0313    ,Bunschoten,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",370.0
GM0313    ,Bunschoten,Mannen,55 tot 65 jaar,Basisonderwijs,160.0
GM0313    ,Bunschoten,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",585.0
GM0313    ,Bunschoten,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",218.0
GM0313    ,Bunschoten,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",95.0
GM0313    ,Bunschoten,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",342.0
GM0313    ,Bunschoten,Mannen,65 tot 75 jaar,Basisonderwijs,
GM0313    ,Bunschoten,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",
GM0313    ,Bunschoten,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",
GM0313    ,Bunschoten,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",
GM0313    ,Bunschoten,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0313    ,Bunschoten,Vrouwen,15 tot 25 jaar,Basisonderwijs,139.0
GM0313    ,Bunschoten,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",619.0
GM0313    ,Bunschoten,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",132.0
GM0313    ,Bunschoten,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",22.0
GM0313    ,Bunschoten,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",489.0
GM0313    ,Bunschoten,Vrouwen,25 tot 35 jaar,Basisonderwijs,36.0
GM0313    ,Bunschoten,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",786.0
GM0313    ,Bunschoten,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",417.0
GM0313    ,Bunschoten,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",145.0
GM0313    ,Bunschoten,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",116.0
GM0313    ,Bunschoten,Vrouwen,35 tot 45 jaar,Basisonderwijs,78.0
GM0313    ,Bunschoten,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",723.0
GM0313    ,Bunschoten,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",285.0
GM0313    ,Bunschoten,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",126.0
GM0313    ,Bunschoten,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",288.0
GM0313    ,Bunschoten,Vrouwen,45 tot 55 jaar,Basisonderwijs,162.0
GM0313    ,Bunschoten,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",741.0
GM0313    ,Bunschoten,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",210.0
GM0313    ,Bunschoten,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",72.0
GM0313    ,Bunschoten,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",315.0
GM0313    ,Bunschoten,Vrouwen,55 tot 65 jaar,Basisonderwijs,151.0
GM0313    ,Bunschoten,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",673.0
GM0313    ,Bunschoten,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",157.0
GM0313    ,Bunschoten,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",41.0
GM0313    ,Bunschoten,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",378.0
GM0313    ,Bunschoten,Vrouwen,65 tot 75 jaar,Basisonderwijs,253.0
GM0313    ,Bunschoten,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",358.0
GM0313    ,Bunschoten,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",88.0
GM0313    ,Bunschoten,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",18.0
GM0313    ,Bunschoten,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",382.0
GM0214    ,Buren,Mannen,15 tot 25 jaar,Basisonderwijs,218.0
GM0214    ,Buren,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",750.0
GM0214    ,Buren,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",94.0
GM0214    ,Buren,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",8.0
GM0214    ,Buren,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",531.0
GM0214    ,Buren,Mannen,25 tot 35 jaar,Basisonderwijs,155.0
GM0214    ,Buren,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",726.0
GM0214    ,Buren,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",207.0
GM0214    ,Buren,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",58.0
GM0214    ,Buren,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",354.0
GM0214    ,Buren,Mannen,35 tot 45 jaar,Basisonderwijs,112.0
GM0214    ,Buren,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",758.0
GM0214    ,Buren,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",288.0
GM0214    ,Buren,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",157.0
GM0214    ,Buren,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",285.0
GM0214    ,Buren,Mannen,45 tot 55 jaar,Basisonderwijs,131.0
GM0214    ,Buren,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",836.0
GM0214    ,Buren,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",342.0
GM0214    ,Buren,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",283.0
GM0214    ,Buren,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",308.0
GM0214    ,Buren,Mannen,55 tot 65 jaar,Basisonderwijs,185.0
GM0214    ,Buren,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",967.0
GM0214    ,Buren,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",446.0
GM0214    ,Buren,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",254.0
GM0214    ,Buren,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",550.0
GM0214    ,Buren,Mannen,65 tot 75 jaar,Basisonderwijs,167.0
GM0214    ,Buren,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",662.0
GM0214    ,Buren,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",355.0
GM0214    ,Buren,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",196.0
GM0214    ,Buren,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",419.0
GM0214    ,Buren,Vrouwen,15 tot 25 jaar,Basisonderwijs,148.0
GM0214    ,Buren,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",706.0
GM0214    ,Buren,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",136.0
GM0214    ,Buren,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",20.0
GM0214    ,Buren,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",489.0
GM0214    ,Buren,Vrouwen,25 tot 35 jaar,Basisonderwijs,43.0
GM0214    ,Buren,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",729.0
GM0214    ,Buren,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",337.0
GM0214    ,Buren,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",211.0
GM0214    ,Buren,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",77.0
GM0214    ,Buren,Vrouwen,35 tot 45 jaar,Basisonderwijs,94.0
GM0214    ,Buren,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",696.0
GM0214    ,Buren,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",326.0
GM0214    ,Buren,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",202.0
GM0214    ,Buren,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",283.0
GM0214    ,Buren,Vrouwen,45 tot 55 jaar,Basisonderwijs,108.0
GM0214    ,Buren,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",880.0
GM0214    ,Buren,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",363.0
GM0214    ,Buren,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",308.0
GM0214    ,Buren,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",241.0
GM0214    ,Buren,Vrouwen,55 tot 65 jaar,Basisonderwijs,166.0
GM0214    ,Buren,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",888.0
GM0214    ,Buren,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",428.0
GM0214    ,Buren,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",196.0
GM0214    ,Buren,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",623.0
GM0214    ,Buren,Vrouwen,65 tot 75 jaar,Basisonderwijs,212.0
GM0214    ,Buren,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",544.0
GM0214    ,Buren,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",265.0
GM0214    ,Buren,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",128.0
GM0214    ,Buren,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",551.0
GM0502    ,Capelle aan den IJssel,Mannen,15 tot 25 jaar,Basisonderwijs,580.0
GM0502    ,Capelle aan den IJssel,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1576.0
GM0502    ,Capelle aan den IJssel,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",200.0
GM0502    ,Capelle aan den IJssel,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",316.0
GM0502    ,Capelle aan den IJssel,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1324.0
GM0502    ,Capelle aan den IJssel,Mannen,25 tot 35 jaar,Basisonderwijs,122.0
GM0502    ,Capelle aan den IJssel,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1785.0
GM0502    ,Capelle aan den IJssel,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",991.0
GM0502    ,Capelle aan den IJssel,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",743.0
GM0502    ,Capelle aan den IJssel,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",554.0
GM0502    ,Capelle aan den IJssel,Mannen,35 tot 45 jaar,Basisonderwijs,294.0
GM0502    ,Capelle aan den IJssel,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1735.0
GM0502    ,Capelle aan den IJssel,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",924.0
GM0502    ,Capelle aan den IJssel,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",714.0
GM0502    ,Capelle aan den IJssel,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",529.0
GM0502    ,Capelle aan den IJssel,Mannen,45 tot 55 jaar,Basisonderwijs,250.0
GM0502    ,Capelle aan den IJssel,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1556.0
GM0502    ,Capelle aan den IJssel,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",975.0
GM0502    ,Capelle aan den IJssel,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",562.0
GM0502    ,Capelle aan den IJssel,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",554.0
GM0502    ,Capelle aan den IJssel,Mannen,55 tot 65 jaar,Basisonderwijs,369.0
GM0502    ,Capelle aan den IJssel,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",2007.0
GM0502    ,Capelle aan den IJssel,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",778.0
GM0502    ,Capelle aan den IJssel,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",580.0
GM0502    ,Capelle aan den IJssel,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",770.0
GM0502    ,Capelle aan den IJssel,Mannen,65 tot 75 jaar,Basisonderwijs,334.0
GM0502    ,Capelle aan den IJssel,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1585.0
GM0502    ,Capelle aan den IJssel,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",718.0
GM0502    ,Capelle aan den IJssel,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",464.0
GM0502    ,Capelle aan den IJssel,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",695.0
GM0502    ,Capelle aan den IJssel,Vrouwen,15 tot 25 jaar,Basisonderwijs,673.0
GM0502    ,Capelle aan den IJssel,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1721.0
GM0502    ,Capelle aan den IJssel,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",304.0
GM0502    ,Capelle aan den IJssel,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",53.0
GM0502    ,Capelle aan den IJssel,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1049.0
GM0502    ,Capelle aan den IJssel,Vrouwen,25 tot 35 jaar,Basisonderwijs,229.0
GM0502    ,Capelle aan den IJssel,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1993.0
GM0502    ,Capelle aan den IJssel,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",1043.0
GM0502    ,Capelle aan den IJssel,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",849.0
GM0502    ,Capelle aan den IJssel,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",290.0
GM0502    ,Capelle aan den IJssel,Vrouwen,35 tot 45 jaar,Basisonderwijs,248.0
GM0502    ,Capelle aan den IJssel,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1849.0
GM0502    ,Capelle aan den IJssel,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",1145.0
GM0502    ,Capelle aan den IJssel,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",754.0
GM0502    ,Capelle aan den IJssel,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",603.0
GM0502    ,Capelle aan den IJssel,Vrouwen,45 tot 55 jaar,Basisonderwijs,426.0
GM0502    ,Capelle aan den IJssel,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1722.0
GM0502    ,Capelle aan den IJssel,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",873.0
GM0502    ,Capelle aan den IJssel,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",562.0
GM0502    ,Capelle aan den IJssel,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",512.0
GM0502    ,Capelle aan den IJssel,Vrouwen,55 tot 65 jaar,Basisonderwijs,500.0
GM0502    ,Capelle aan den IJssel,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",2166.0
