,Unnamed: 0,municipality,origin,education,age_group,gender,year,N
132202,10766782,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",35-39,Women,2024,21
132203,10766783,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",35-39,Men,2024,29
132204,10766785,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",40-44,Women,2024,19
132205,10766786,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",40-44,Men,2024,16
132206,10766788,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",45-49,Women,2024,33
132207,10766789,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",45-49,Men,2024,26
132208,10766791,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",50-54,Women,2024,17
132209,10766792,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",50-54,Men,2024,16
132210,10766794,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",55-59,Women,2024,32
132211,10766795,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",55-59,Men,2024,26
132212,10766797,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",60-64,Women,2024,32
132213,10766798,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",60-64,Men,2024,22
132214,10766800,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",65-69,Women,2024,24
132215,10766801,Frederikshavn,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",65-69,Men,2024,37
132216,10766806,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",15-19,Women,2024,54
132217,10766807,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",15-19,Men,2024,57
132218,10766809,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",20-24,Women,2024,127
132219,10766810,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",20-24,Men,2024,193
132220,10766812,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",25-29,Women,2024,22
132221,10766813,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",25-29,Men,2024,65
132222,10766815,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",30-34,Women,2024,9
132223,10766816,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",30-34,Men,2024,20
132224,10766818,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",35-39,Women,2024,12
132225,10766819,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",35-39,Men,2024,13
132226,10766821,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",40-44,Women,2024,14
132227,10766822,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",40-44,Men,2024,13
132228,10766824,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",45-49,Women,2024,16
132229,10766825,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",45-49,Men,2024,22
132230,10766827,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",50-54,Women,2024,35
132231,10766828,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",50-54,Men,2024,24
132232,10766830,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",55-59,Women,2024,41
132233,10766831,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",55-59,Men,2024,25
132234,10766833,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",60-64,Women,2024,33
132235,10766834,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",60-64,Men,2024,20
132236,10766836,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",65-69,Women,2024,14
132237,10766837,Frederikshavn,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",65-69,Men,2024,20
132238,10766842,Frederikshavn,Persons of Danish origin,H2030 International upper secondary education,15-19,Women,2024,2
132239,10766844,Frederikshavn,Persons of Danish origin,H2030 International upper secondary education,20-24,Women,2024,1
132240,10766845,Frederikshavn,Persons of Danish origin,H2030 International upper secondary education,20-24,Men,2024,4
132241,10766847,Frederikshavn,Persons of Danish origin,H2030 International upper secondary education,25-29,Women,2024,1
132242,10766848,Frederikshavn,Persons of Danish origin,H2030 International upper secondary education,25-29,Men,2024,2
132243,10766850,Frederikshavn,Persons of Danish origin,H2030 International upper secondary education,50-54,Men,2024,1
132244,10766852,Frederikshavn,Persons of Danish origin,H2030 International upper secondary education,55-59,Women,2024,2
132245,10766853,Frederikshavn,Persons of Danish origin,H2030 International upper secondary education,55-59,Men,2024,1
132246,10766855,Frederikshavn,Persons of Danish origin,H2030 International upper secondary education,65-69,Men,2024,1
132247,10766860,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),15-19,Women,2024,13
132248,10766861,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),15-19,Men,2024,12
132249,10766863,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),20-24,Women,2024,156
132250,10766864,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),20-24,Men,2024,287
132251,10766866,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),25-29,Women,2024,254
132252,10766867,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),25-29,Men,2024,494
132253,10766869,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),30-34,Women,2024,429
132254,10766870,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),30-34,Men,2024,649
132255,10766872,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),35-39,Women,2024,487
132256,10766873,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),35-39,Men,2024,671
132257,10766875,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),40-44,Women,2024,481
132258,10766876,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),40-44,Men,2024,723
132259,10766878,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),45-49,Women,2024,645
132260,10766879,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),45-49,Men,2024,775
132261,10766881,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),50-54,Women,2024,787
132262,10766882,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),50-54,Men,2024,935
132263,10766884,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),55-59,Women,2024,1087
132264,10766885,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),55-59,Men,2024,1247
132265,10766887,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),60-64,Women,2024,1011
132266,10766888,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),60-64,Men,2024,1246
132267,10766890,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),65-69,Women,2024,775
132268,10766891,Frederikshavn,Persons of Danish origin,H30 Vocational Education and Training (VET),65-69,Men,2024,1077
132292,10766935,Vesthimmerlands,Persons of Danish origin,H2030 International upper secondary education,30-34,Women,2024,1
132293,10766937,Vesthimmerlands,Persons of Danish origin,H2030 International upper secondary education,55-59,Women,2024,1
132294,10766942,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),15-19,Women,2024,8
132295,10766943,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),15-19,Men,2024,6
132296,10766945,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),20-24,Women,2024,93
132297,10766946,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),20-24,Men,2024,215
132298,10770027,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),25-29,Women,2024,183
132299,10770028,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),25-29,Men,2024,341
132300,10770030,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),30-34,Women,2024,270
132301,10770031,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),30-34,Men,2024,383
132302,10770033,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),35-39,Women,2024,341
132303,10770034,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),35-39,Men,2024,444
132304,10770036,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),40-44,Women,2024,312
132305,10770037,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),40-44,Men,2024,402
132306,10770039,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),45-49,Women,2024,401
132307,10770040,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),45-49,Men,2024,525
132308,10770042,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),50-54,Women,2024,450
132309,10770043,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),50-54,Men,2024,554
132310,10770045,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),55-59,Women,2024,569
132311,10770046,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),55-59,Men,2024,689
132312,10770048,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),60-64,Women,2024,554
132313,10770049,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),60-64,Men,2024,655
132314,10770051,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),65-69,Women,2024,463
132315,10770052,Vesthimmerlands,Persons of Danish origin,H30 Vocational Education and Training (VET),65-69,Men,2024,603
132792,10775647,Aarhus,Persons of Danish origin,H1010 Primary school through to 6th grade,15-19,Women,2024,4
132793,10775648,Aarhus,Persons of Danish origin,H1010 Primary school through to 6th grade,15-19,Men,2024,3
132794,10775650,Aarhus,Persons of Danish origin,H1010 Primary school through to 6th grade,20-24,Women,2024,3
132795,10775651,Aarhus,Persons of Danish origin,H1010 Primary school through to 6th grade,20-24,Men,2024,3
132796,10775653,Aarhus,Persons of Danish origin,H1010 Primary school through to 6th grade,25-29,Women,2024,2
132797,10775654,Aarhus,Persons of Danish origin,H1010 Primary school through to 6th grade,25-29,Men,2024,1
132798,10775656,Aarhus,Persons of Danish origin,H1010 Primary school through to 6th grade,30-34,Men,2024,1
132799,10775661,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,15-19,Women,2024,3639
132800,10775662,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,15-19,Men,2024,3932
132801,10775664,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,20-24,Women,2024,560
132802,10775665,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,20-24,Men,2024,850
132803,10775667,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,25-29,Women,2024,303
132804,10775668,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,25-29,Men,2024,583
132805,10775670,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,30-34,Women,2024,283
132806,10775671,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,30-34,Men,2024,445
132807,10775673,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,35-39,Women,2024,198
132808,10775674,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,35-39,Men,2024,346
132809,10775676,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,40-44,Women,2024,132
132810,10775677,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,40-44,Men,2024,256
132811,10775679,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,45-49,Women,2024,168
132812,10775680,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,45-49,Men,2024,270
132813,10775682,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,50-54,Women,2024,205
132814,10775683,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,50-54,Men,2024,412
132815,10775685,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,55-59,Women,2024,287
132816,10775686,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,55-59,Men,2024,465
132817,10775688,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,60-64,Women,2024,327
132818,10775689,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,60-64,Men,2024,470
132819,10775691,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,65-69,Women,2024,393
132820,10775692,Aarhus,Persons of Danish origin,H1020 Primary school 7th-9th grade,65-69,Men,2024,422
132821,10775697,Aarhus,Persons of Danish origin,H1030 Primary school 10th grade,15-19,Women,2024,2637
132822,10775698,Aarhus,Persons of Danish origin,H1030 Primary school 10th grade,15-19,Men,2024,2732
132823,10775700,Aarhus,Persons of Danish origin,H1030 Primary school 10th grade,20-24,Women,2024,771
132824,10775701,Aarhus,Persons of Danish origin,H1030 Primary school 10th grade,20-24,Men,2024,1057
132825,10775703,Aarhus,Persons of Danish origin,H1030 Primary school 10th grade,25-29,Women,2024,481
