MunicipalityCode,MunicipalityName,Age,Sex,Education,N
1785,Säffle,61-70,Female,Tertiary <2yr,122.8
1785,Säffle,61-70,Female,Upper secondary,515.5
1785,Säffle,61-70,Male,Postgraduate,4.4
1785,Säffle,61-70,Male,Primary 9-10yr,130.0
1785,Säffle,61-70,Male,Primary <9yr,44.6
1785,Säffle,61-70,Male,Tertiary 2yr+,82.2
1785,Säffle,61-70,Male,Tertiary <2yr,123.5
1785,Säffle,61-70,Male,Upper secondary,613.4
1785,Säffle,71-104,Female,Postgraduate,0.5
1785,Säffle,71-104,Female,Primary 9-10yr,122.9
1785,Säffle,71-104,Female,Primary <9yr,291.3
1785,Säffle,71-104,Female,Tertiary 2yr+,196.0
1785,Säffle,71-104,Female,Tertiary <2yr,168.3
1785,Säffle,71-104,Female,Upper secondary,830.5
1785,Säffle,71-104,Male,Postgraduate,8.4
1785,Säffle,71-104,Male,Primary 9-10yr,111.7
1785,Säffle,71-104,Male,Primary <9yr,396.1
1785,Säffle,71-104,Male,Tertiary 2yr+,126.3
1785,Säffle,71-104,Male,Tertiary <2yr,162.6
1785,Säffle,71-104,Male,Upper secondary,605.0
1814,Lekeberg,18-22,Female,Primary 9-10yr,191.9
1814,Lekeberg,18-22,Female,Tertiary 2yr+,5.8
1814,Lekeberg,18-22,Female,Tertiary <2yr,18.5
1814,Lekeberg,18-22,Female,Upper secondary,122.6
1814,Lekeberg,18-22,Male,Primary 9-10yr,214.0
1814,Lekeberg,18-22,Male,Primary <9yr,1.2
1814,Lekeberg,18-22,Male,Tertiary 2yr+,1.2
1814,Lekeberg,18-22,Male,Tertiary <2yr,12.6
1814,Lekeberg,18-22,Male,Upper secondary,164.0
1814,Lekeberg,23-30,Female,Primary 9-10yr,7.8
1814,Lekeberg,23-30,Female,Primary <9yr,1.7
1814,Lekeberg,23-30,Female,Tertiary 2yr+,50.8
1814,Lekeberg,23-30,Female,Tertiary <2yr,24.6
1814,Lekeberg,23-30,Female,Upper secondary,68.9
1814,Lekeberg,23-30,Male,Primary 9-10yr,16.9
1814,Lekeberg,23-30,Male,Tertiary 2yr+,18.3
1814,Lekeberg,23-30,Male,Tertiary <2yr,19.7
1814,Lekeberg,23-30,Male,Upper secondary,106.2
1814,Lekeberg,31-40,Female,Postgraduate,2.2
1814,Lekeberg,31-40,Female,Primary 9-10yr,29.1
1814,Lekeberg,31-40,Female,Primary <9yr,5.8
1814,Lekeberg,31-40,Female,Tertiary 2yr+,224.8
1814,Lekeberg,31-40,Female,Tertiary <2yr,108.1
1814,Lekeberg,31-40,Female,Upper secondary,247.6
1814,Lekeberg,31-40,Male,Postgraduate,1.0
1814,Lekeberg,31-40,Male,Primary 9-10yr,51.6
1814,Lekeberg,31-40,Male,Primary <9yr,4.4
1814,Lekeberg,31-40,Male,Tertiary 2yr+,87.1
1814,Lekeberg,31-40,Male,Tertiary <2yr,80.2
1814,Lekeberg,31-40,Male,Upper secondary,363.1
1814,Lekeberg,41-50,Female,Postgraduate,4.1
1814,Lekeberg,41-50,Female,Primary 9-10yr,27.0
1814,Lekeberg,41-50,Female,Primary <9yr,5.5
1814,Lekeberg,41-50,Female,Tertiary 2yr+,186.6
1814,Lekeberg,41-50,Female,Tertiary <2yr,89.1
1814,Lekeberg,41-50,Female,Upper secondary,187.8
1814,Lekeberg,41-50,Male,Postgraduate,1.9
1814,Lekeberg,41-50,Male,Primary 9-10yr,49.7
1814,Lekeberg,41-50,Male,Primary <9yr,7.1
1814,Lekeberg,41-50,Male,Tertiary 2yr+,93.3
1814,Lekeberg,41-50,Male,Tertiary <2yr,80.9
1814,Lekeberg,41-50,Male,Upper secondary,330.3
1814,Lekeberg,51-60,Female,Postgraduate,2.4
1814,Lekeberg,51-60,Female,Primary 9-10yr,33.7
1814,Lekeberg,51-60,Female,Primary <9yr,5.4
1814,Lekeberg,51-60,Female,Tertiary 2yr+,128.9
1814,Lekeberg,51-60,Female,Tertiary <2yr,80.7
1814,Lekeberg,51-60,Female,Upper secondary,203.8
1814,Lekeberg,51-60,Male,Postgraduate,3.0
1814,Lekeberg,51-60,Male,Primary 9-10yr,61.1
1814,Lekeberg,51-60,Male,Primary <9yr,4.9
1814,Lekeberg,51-60,Male,Tertiary 2yr+,63.9
1814,Lekeberg,51-60,Male,Tertiary <2yr,70.7
1814,Lekeberg,51-60,Male,Upper secondary,316.3
1814,Lekeberg,61-70,Female,Postgraduate,1.1
1814,Lekeberg,61-70,Female,Primary 9-10yr,48.2
1814,Lekeberg,61-70,Female,Primary <9yr,5.7
1814,Lekeberg,61-70,Female,Tertiary 2yr+,83.2
1814,Lekeberg,61-70,Female,Tertiary <2yr,72.0
1814,Lekeberg,61-70,Female,Upper secondary,231.8
1814,Lekeberg,61-70,Male,Postgraduate,3.8
1814,Lekeberg,61-70,Male,Primary 9-10yr,89.4
1814,Lekeberg,61-70,Male,Primary <9yr,9.9
1814,Lekeberg,61-70,Male,Tertiary 2yr+,46.9
1814,Lekeberg,61-70,Male,Tertiary <2yr,53.9
1814,Lekeberg,61-70,Male,Upper secondary,241.9
1814,Lekeberg,71-104,Female,Postgraduate,3.7
1814,Lekeberg,71-104,Female,Primary 9-10yr,65.7
1814,Lekeberg,71-104,Female,Primary <9yr,134.4
1814,Lekeberg,71-104,Female,Tertiary 2yr+,86.6
1814,Lekeberg,71-104,Female,Tertiary <2yr,72.3
1814,Lekeberg,71-104,Female,Upper secondary,310.2
1814,Lekeberg,71-104,Male,Postgraduate,6.7
1814,Lekeberg,71-104,Male,Primary 9-10yr,74.3
1814,Lekeberg,71-104,Male,Primary <9yr,175.0
1814,Lekeberg,71-104,Male,Tertiary 2yr+,53.7
1814,Lekeberg,71-104,Male,Tertiary <2yr,64.5
1814,Lekeberg,71-104,Male,Upper secondary,257.1
1860,Laxå,18-22,Female,Primary 9-10yr,109.3
1860,Laxå,18-22,Female,Primary <9yr,2.2
1860,Laxå,18-22,Female,Tertiary 2yr+,3.2
1860,Laxå,18-22,Female,Tertiary <2yr,11.8
1860,Laxå,18-22,Female,Upper secondary,72.8
1860,Laxå,18-22,Male,Primary 9-10yr,111.0
1860,Laxå,18-22,Male,Primary <9yr,1.1
1860,Laxå,18-22,Male,Tertiary 2yr+,1.1
1860,Laxå,18-22,Male,Tertiary <2yr,10.7
1860,Laxå,18-22,Male,Upper secondary,127.0
1860,Laxå,23-30,Female,Primary 9-10yr,5.9
1860,Laxå,23-30,Female,Primary <9yr,2.6
1860,Laxå,23-30,Female,Tertiary 2yr+,16.2
1860,Laxå,23-30,Female,Tertiary <2yr,11.0
1860,Laxå,23-30,Female,Upper secondary,40.4
1860,Laxå,23-30,Male,Primary 9-10yr,10.5
1860,Laxå,23-30,Male,Primary <9yr,6.0
1860,Laxå,23-30,Male,Tertiary 2yr+,6.4
1860,Laxå,23-30,Male,Tertiary <2yr,11.7
1860,Laxå,23-30,Male,Upper secondary,71.7
1860,Laxå,31-40,Female,Postgraduate,0.5
1860,Laxå,31-40,Female,Primary 9-10yr,19.3
1860,Laxå,31-40,Female,Primary <9yr,13.3
1860,Laxå,31-40,Female,Tertiary 2yr+,65.0
1860,Laxå,31-40,Female,Tertiary <2yr,39.1
1860,Laxå,31-40,Female,Upper secondary,111.6
1860,Laxå,31-40,Male,Postgraduate,0.4
1860,Laxå,31-40,Male,Primary 9-10yr,24.7
1860,Laxå,31-40,Male,Primary <9yr,12.8
1860,Laxå,31-40,Male,Tertiary 2yr+,19.9
1860,Laxå,31-40,Male,Tertiary <2yr,24.5
1860,Laxå,31-40,Male,Upper secondary,179.8
1860,Laxå,41-50,Female,Postgraduate,0.4
1860,Laxå,41-50,Female,Primary 9-10yr,18.0
1860,Laxå,41-50,Female,Primary <9yr,9.3
1860,Laxå,41-50,Female,Tertiary 2yr+,59.7
1860,Laxå,41-50,Female,Tertiary <2yr,32.7
1860,Laxå,41-50,Female,Upper secondary,98.6
1860,Laxå,41-50,Male,Postgraduate,0.9
1860,Laxå,41-50,Male,Primary 9-10yr,23.7
1860,Laxå,41-50,Male,Primary <9yr,7.3
1860,Laxå,41-50,Male,Tertiary 2yr+,23.3
1860,Laxå,41-50,Male,Tertiary <2yr,22.1
1860,Laxå,41-50,Male,Upper secondary,173.1
1860,Laxå,51-60,Female,Postgraduate,0.5
1860,Laxå,51-60,Female,Primary 9-10yr,27.7
1860,Laxå,51-60,Female,Primary <9yr,6.3
1860,Laxå,51-60,Female,Tertiary 2yr+,60.0
1860,Laxå,51-60,Female,Tertiary <2yr,40.5
1860,Laxå,51-60,Female,Upper secondary,193.6
1860,Laxå,51-60,Male,Postgraduate,0.5
1860,Laxå,51-60,Male,Primary 9-10yr,44.2
1860,Laxå,51-60,Male,Primary <9yr,8.5
1860,Laxå,51-60,Male,Tertiary 2yr+,25.9
1860,Laxå,51-60,Male,Tertiary <2yr,43.7
1860,Laxå,51-60,Male,Upper secondary,243.9
1860,Laxå,61-70,Female,Postgraduate,1.4
1860,Laxå,61-70,Female,Primary 9-10yr,42.8
1860,Laxå,61-70,Female,Primary <9yr,11.8
1860,Laxå,61-70,Female,Tertiary 2yr+,44.5
1860,Laxå,61-70,Female,Tertiary <2yr,39.4
1860,Laxå,61-70,Female,Upper secondary,213.9
1860,Laxå,61-70,Male,Postgraduate,1.4
1860,Laxå,61-70,Male,Primary 9-10yr,68.1
1860,Laxå,61-70,Male,Primary <9yr,13.7
1860,Laxå,61-70,Male,Tertiary 2yr+,19.9
1860,Laxå,61-70,Male,Tertiary <2yr,48.9
1860,Laxå,61-70,Male,Upper secondary,227.0
1860,Laxå,71-104,Female,Postgraduate,0.9
1860,Laxå,71-104,Female,Primary 9-10yr,76.3
1860,Laxå,71-104,Female,Primary <9yr,151.4
1860,Laxå,71-104,Female,Tertiary 2yr+,49.9
1860,Laxå,71-104,Female,Tertiary <2yr,47.7
1860,Laxå,71-104,Female,Upper secondary,263.6
1860,Laxå,71-104,Male,Postgraduate,3.3
1860,Laxå,71-104,Male,Primary 9-10yr,85.6
1860,Laxå,71-104,Male,Primary <9yr,138.0
1860,Laxå,71-104,Male,Tertiary 2yr+,31.3
1860,Laxå,71-104,Male,Tertiary <2yr,48.3
1860,Laxå,71-104,Male,Upper secondary,247.8
1861,Hallsberg,18-22,Female,Primary 9-10yr,349.3
1861,Hallsberg,18-22,Female,Primary <9yr,8.6
1861,Hallsberg,18-22,Female,Tertiary 2yr+,13.9
1861,Hallsberg,18-22,Female,Tertiary <2yr,32.2
1861,Hallsberg,18-22,Female,Upper secondary,244.0
1861,Hallsberg,18-22,Male,Primary 9-10yr,403.7
1861,Hallsberg,18-22,Male,Primary <9yr,3.2
1861,Hallsberg,18-22,Male,Tertiary 2yr+,3.2
1861,Hallsberg,18-22,Male,Tertiary <2yr,29.9
1861,Hallsberg,18-22,Male,Upper secondary,331.1
1861,Hallsberg,23-30,Female,Primary 9-10yr,27.6
1861,Hallsberg,23-30,Female,Primary <9yr,5.9
1861,Hallsberg,23-30,Female,Tertiary 2yr+,70.3
1861,Hallsberg,23-30,Female,Tertiary <2yr,46.9
1861,Hallsberg,23-30,Female,Upper secondary,139.2
1861,Hallsberg,23-30,Male,Postgraduate,0.8
1861,Hallsberg,23-30,Male,Primary 9-10yr,54.1
1861,Hallsberg,23-30,Male,Primary <9yr,9.0
1861,Hallsberg,23-30,Male,Tertiary 2yr+,32.8
1861,Hallsberg,23-30,Male,Tertiary <2yr,49.6
1861,Hallsberg,23-30,Male,Upper secondary,232.8
1861,Hallsberg,31-40,Female,Postgraduate,3.7
1861,Hallsberg,31-40,Female,Primary 9-10yr,84.3
1861,Hallsberg,31-40,Female,Primary <9yr,27.1
1861,Hallsberg,31-40,Female,Tertiary 2yr+,277.9
1861,Hallsberg,31-40,Female,Tertiary <2yr,162.6
1861,Hallsberg,31-40,Female,Upper secondary,469.0
1861,Hallsberg,31-40,Male,Postgraduate,1.5
1861,Hallsberg,31-40,Male,Primary 9-10yr,125.7
1861,Hallsberg,31-40,Male,Primary <9yr,27.3
1861,Hallsberg,31-40,Male,Tertiary 2yr+,109.3
1861,Hallsberg,31-40,Male,Tertiary <2yr,148.5
1861,Hallsberg,31-40,Male,Upper secondary,599.5
1861,Hallsberg,41-50,Female,Postgraduate,5.7
1861,Hallsberg,41-50,Female,Primary 9-10yr,61.6
1861,Hallsberg,41-50,Female,Primary <9yr,28.5
1861,Hallsberg,41-50,Female,Tertiary 2yr+,228.3
1861,Hallsberg,41-50,Female,Tertiary <2yr,129.9
1861,Hallsberg,41-50,Female,Upper secondary,377.9
1861,Hallsberg,41-50,Male,Postgraduate,2.3
1861,Hallsberg,41-50,Male,Primary 9-10yr,92.8
1861,Hallsberg,41-50,Male,Primary <9yr,30.7
1861,Hallsberg,41-50,Male,Tertiary 2yr+,108.1
1861,Hallsberg,41-50,Male,Tertiary <2yr,130.3
1861,Hallsberg,41-50,Male,Upper secondary,518.4
1861,Hallsberg,51-60,Female,Postgraduate,4.9
1861,Hallsberg,51-60,Female,Primary 9-10yr,81.7
1861,Hallsberg,51-60,Female,Primary <9yr,29.6
1861,Hallsberg,51-60,Female,Tertiary 2yr+,191.2
1861,Hallsberg,51-60,Female,Tertiary <2yr,129.8
1861,Hallsberg,51-60,Female,Upper secondary,480.9
1861,Hallsberg,51-60,Male,Postgraduate,2.9
1861,Hallsberg,51-60,Male,Primary 9-10yr,127.2
1861,Hallsberg,51-60,Male,Primary <9yr,29.4
1861,Hallsberg,51-60,Male,Tertiary 2yr+,87.7
1861,Hallsberg,51-60,Male,Tertiary <2yr,106.8
1861,Hallsberg,51-60,Male,Upper secondary,619.8
1861,Hallsberg,61-70,Female,Postgraduate,2.7
1861,Hallsberg,61-70,Female,Primary 9-10yr,104.5
1861,Hallsberg,61-70,Female,Primary <9yr,33.7
1861,Hallsberg,61-70,Female,Tertiary 2yr+,119.6
1861,Hallsberg,61-70,Female,Tertiary <2yr,110.8
1861,Hallsberg,61-70,Female,Upper secondary,478.4
1861,Hallsberg,61-70,Male,Postgraduate,2.8
1861,Hallsberg,61-70,Male,Primary 9-10yr,170.6
1861,Hallsberg,61-70,Male,Primary <9yr,27.4
1861,Hallsberg,61-70,Male,Tertiary 2yr+,70.4
1861,Hallsberg,61-70,Male,Tertiary <2yr,94.9
1861,Hallsberg,61-70,Male,Upper secondary,551.6
1861,Hallsberg,71-104,Female,Postgraduate,2.8
1861,Hallsberg,71-104,Female,Primary 9-10yr,157.3
1861,Hallsberg,71-104,Female,Primary <9yr,263.7
1861,Hallsberg,71-104,Female,Tertiary 2yr+,149.0
1861,Hallsberg,71-104,Female,Tertiary <2yr,136.7
1861,Hallsberg,71-104,Female,Upper secondary,662.4
1861,Hallsberg,71-104,Male,Postgraduate,5.6
1861,Hallsberg,71-104,Male,Primary 9-10yr,151.0
1861,Hallsberg,71-104,Male,Primary <9yr,285.0
1861,Hallsberg,71-104,Male,Tertiary 2yr+,106.9
1861,Hallsberg,71-104,Male,Tertiary <2yr,130.6
1861,Hallsberg,71-104,Male,Upper secondary,560.9
1862,Degerfors,18-22,Female,Primary 9-10yr,195.9
1862,Degerfors,18-22,Female,Tertiary 2yr+,8.6
1862,Degerfors,18-22,Female,Tertiary <2yr,11.8
1862,Degerfors,18-22,Female,Upper secondary,154.2
1862,Degerfors,18-22,Male,Primary 9-10yr,231.5
1862,Degerfors,18-22,Male,Tertiary 2yr+,1.1
1862,Degerfors,18-22,Male,Tertiary <2yr,9.4
1862,Degerfors,18-22,Male,Upper secondary,166.5
1862,Degerfors,23-30,Female,Primary 9-10yr,15.8
1862,Degerfors,23-30,Female,Primary <9yr,5.7
1862,Degerfors,23-30,Female,Tertiary 2yr+,36.4
1862,Degerfors,23-30,Female,Tertiary <2yr,27.1
1862,Degerfors,23-30,Female,Upper secondary,87.1
1862,Degerfors,23-30,Male,Primary 9-10yr,24.2
1862,Degerfors,23-30,Male,Primary <9yr,3.0
1862,Degerfors,23-30,Male,Tertiary 2yr+,12.8
1862,Degerfors,23-30,Male,Tertiary <2yr,17.9
1862,Degerfors,23-30,Male,Upper secondary,138.1
1862,Degerfors,31-40,Female,Primary 9-10yr,42.5
1862,Degerfors,31-40,Female,Primary <9yr,14.7
1862,Degerfors,31-40,Female,Tertiary 2yr+,102.8
1862,Degerfors,31-40,Female,Tertiary <2yr,70.1
1862,Degerfors,31-40,Female,Upper secondary,213.2
1862,Degerfors,31-40,Male,Postgraduate,1.6
1862,Degerfors,31-40,Male,Primary 9-10yr,60.4
1862,Degerfors,31-40,Male,Primary <9yr,10.7
1862,Degerfors,31-40,Male,Tertiary 2yr+,35.5
1862,Degerfors,31-40,Male,Tertiary <2yr,55.8
1862,Degerfors,31-40,Male,Upper secondary,318.7
1862,Degerfors,41-50,Female,Primary 9-10yr,40.6
1862,Degerfors,41-50,Female,Primary <9yr,16.5
1862,Degerfors,41-50,Female,Tertiary 2yr+,105.9
1862,Degerfors,41-50,Female,Tertiary <2yr,73.3
1862,Degerfors,41-50,Female,Upper secondary,217.7
1862,Degerfors,41-50,Male,Postgraduate,2.9
1862,Degerfors,41-50,Male,Primary 9-10yr,50.7
1862,Degerfors,41-50,Male,Primary <9yr,14.3
1862,Degerfors,41-50,Male,Tertiary 2yr+,36.1
1862,Degerfors,41-50,Male,Tertiary <2yr,49.4
1862,Degerfors,41-50,Male,Upper secondary,282.5
1862,Degerfors,51-60,Female,Primary 9-10yr,54.8
1862,Degerfors,51-60,Female,Primary <9yr,17.3
1862,Degerfors,51-60,Female,Tertiary 2yr+,100.9
1862,Degerfors,51-60,Female,Tertiary <2yr,93.8
1862,Degerfors,51-60,Female,Upper secondary,338.2
1862,Degerfors,51-60,Male,Postgraduate,2.1
1862,Degerfors,51-60,Male,Primary 9-10yr,91.8
1862,Degerfors,51-60,Male,Primary <9yr,14.9
1862,Degerfors,51-60,Male,Tertiary 2yr+,41.9
1862,Degerfors,51-60,Male,Tertiary <2yr,75.8
1862,Degerfors,51-60,Male,Upper secondary,433.7
1862,Degerfors,61-70,Female,Primary 9-10yr,68.3
1862,Degerfors,61-70,Female,Primary <9yr,20.9
1862,Degerfors,61-70,Female,Tertiary 2yr+,75.1
1862,Degerfors,61-70,Female,Tertiary <2yr,87.2
1862,Degerfors,61-70,Female,Upper secondary,337.3
1862,Degerfors,61-70,Male,Postgraduate,0.5
1862,Degerfors,61-70,Male,Primary 9-10yr,114.6
1862,Degerfors,61-70,Male,Primary <9yr,34.7
1862,Degerfors,61-70,Male,Tertiary 2yr+,37.4
1862,Degerfors,61-70,Male,Tertiary <2yr,76.4
1862,Degerfors,61-70,Male,Upper secondary,363.0
1862,Degerfors,71-104,Female,Postgraduate,0.9
1862,Degerfors,71-104,Female,Primary 9-10yr,103.5
1862,Degerfors,71-104,Female,Primary <9yr,200.7
1862,Degerfors,71-104,Female,Tertiary 2yr+,96.7
1862,Degerfors,71-104,Female,Tertiary <2yr,100.7
1862,Degerfors,71-104,Female,Upper secondary,508.8
1862,Degerfors,71-104,Male,Postgraduate,1.5
1862,Degerfors,71-104,Male,Primary 9-10yr,89.8
1862,Degerfors,71-104,Male,Primary <9yr,256.5
1862,Degerfors,71-104,Male,Tertiary 2yr+,54.7
1862,Degerfors,71-104,Male,Tertiary <2yr,85.1
1862,Degerfors,71-104,Male,Upper secondary,453.2
1863,Hällefors,18-22,Female,Primary 9-10yr,122.2
1863,Hällefors,18-22,Female,Tertiary 2yr+,5.3
1863,Hällefors,18-22,Female,Tertiary <2yr,27.6
1863,Hällefors,18-22,Female,Upper secondary,88.2
1863,Hällefors,18-22,Male,Primary 9-10yr,122.9
1863,Hällefors,18-22,Male,Tertiary 2yr+,1.0
1863,Hällefors,18-22,Male,Tertiary <2yr,31.7
1863,Hällefors,18-22,Male,Upper secondary,136.2
1863,Hällefors,23-30,Female,Primary 9-10yr,11.9
1863,Hällefors,23-30,Female,Primary <9yr,3.1
1863,Hällefors,23-30,Female,Tertiary 2yr+,16.4
1863,Hällefors,23-30,Female,Tertiary <2yr,13.8
1863,Hällefors,23-30,Female,Upper secondary,58.1
1863,Hällefors,23-30,Male,Postgraduate,0.4
1863,Hällefors,23-30,Male,Primary 9-10yr,14.4
1863,Hällefors,23-30,Male,Primary <9yr,3.4
1863,Hällefors,23-30,Male,Tertiary 2yr+,8.5
1863,Hällefors,23-30,Male,Tertiary <2yr,20.7
1863,Hällefors,23-30,Male,Upper secondary,101.1
1863,Hällefors,31-40,Female,Primary 9-10yr,25.7
1863,Hällefors,31-40,Female,Primary <9yr,12.8
1863,Hällefors,31-40,Female,Tertiary 2yr+,54.3
1863,Hällefors,31-40,Female,Tertiary <2yr,39.2
1863,Hällefors,31-40,Female,Upper secondary,141.1
1863,Hällefors,31-40,Male,Postgraduate,0.5
1863,Hällefors,31-40,Male,Primary 9-10yr,31.6
1863,Hällefors,31-40,Male,Primary <9yr,10.2
1863,Hällefors,31-40,Male,Tertiary 2yr+,24.6
1863,Hällefors,31-40,Male,Tertiary <2yr,42.4
1863,Hällefors,31-40,Male,Upper secondary,210.3
1863,Hällefors,41-50,Female,Postgraduate,1.0
1863,Hällefors,41-50,Female,Primary 9-10yr,16.8
1863,Hällefors,41-50,Female,Primary <9yr,12.6
1863,Hällefors,41-50,Female,Tertiary 2yr+,58.9
1863,Hällefors,41-50,Female,Tertiary <2yr,33.4
1863,Hällefors,41-50,Female,Upper secondary,106.9
1863,Hällefors,41-50,Male,Postgraduate,0.9
1863,Hällefors,41-50,Male,Primary 9-10yr,34.5
1863,Hällefors,41-50,Male,Primary <9yr,11.2
1863,Hällefors,41-50,Male,Tertiary 2yr+,29.1
1863,Hällefors,41-50,Male,Tertiary <2yr,29.0
1863,Hällefors,41-50,Male,Upper secondary,176.0
1863,Hällefors,51-60,Female,Postgraduate,2.6
1863,Hällefors,51-60,Female,Primary 9-10yr,28.4
1863,Hällefors,51-60,Female,Primary <9yr,10.2
1863,Hällefors,51-60,Female,Tertiary 2yr+,75.1
1863,Hällefors,51-60,Female,Tertiary <2yr,47.5
1863,Hällefors,51-60,Female,Upper secondary,205.5
1863,Hällefors,51-60,Male,Postgraduate,1.3
1863,Hällefors,51-60,Male,Primary 9-10yr,40.9
1863,Hällefors,51-60,Male,Primary <9yr,9.1
1863,Hällefors,51-60,Male,Tertiary 2yr+,31.7
1863,Hällefors,51-60,Male,Tertiary <2yr,35.1
1863,Hällefors,51-60,Male,Upper secondary,251.6
1863,Hällefors,61-70,Female,Postgraduate,1.5
1863,Hällefors,61-70,Female,Primary 9-10yr,45.2
1863,Hällefors,61-70,Female,Primary <9yr,8.1
1863,Hällefors,61-70,Female,Tertiary 2yr+,51.8
1863,Hällefors,61-70,Female,Tertiary <2yr,50.8
1863,Hällefors,61-70,Female,Upper secondary,249.8
1863,Hällefors,61-70,Male,Postgraduate,2.4
1863,Hällefors,61-70,Male,Primary 9-10yr,58.5
1863,Hällefors,61-70,Male,Primary <9yr,19.2
1863,Hällefors,61-70,Male,Tertiary 2yr+,26.6
1863,Hällefors,61-70,Male,Tertiary <2yr,45.5
1863,Hällefors,61-70,Male,Upper secondary,301.7
1863,Hällefors,71-104,Female,Postgraduate,1.4
1863,Hällefors,71-104,Female,Primary 9-10yr,83.6
1863,Hällefors,71-104,Female,Primary <9yr,173.1
1863,Hällefors,71-104,Female,Tertiary 2yr+,51.0
1863,Hällefors,71-104,Female,Tertiary <2yr,64.7
1863,Hällefors,71-104,Female,Upper secondary,340.2
1863,Hällefors,71-104,Male,Postgraduate,4.6
1863,Hällefors,71-104,Male,Primary 9-10yr,55.5
1863,Hällefors,71-104,Male,Primary <9yr,219.0
1863,Hällefors,71-104,Male,Tertiary 2yr+,43.0
1863,Hällefors,71-104,Male,Tertiary <2yr,43.3
1863,Hällefors,71-104,Male,Upper secondary,279.9
1864,Ljusnarsberg,18-22,Female,Primary 9-10yr,82.8
1864,Ljusnarsberg,18-22,Female,Tertiary 2yr+,2.1
1864,Ljusnarsberg,18-22,Female,Tertiary <2yr,4.2
1864,Ljusnarsberg,18-22,Female,Upper secondary,54.8
1864,Ljusnarsberg,18-22,Male,Primary 9-10yr,78.8
1864,Ljusnarsberg,18-22,Male,Primary <9yr,2.0
1864,Ljusnarsberg,18-22,Male,Tertiary 2yr+,1.0
1864,Ljusnarsberg,18-22,Male,Tertiary <2yr,2.0
1864,Ljusnarsberg,18-22,Male,Upper secondary,79.8
1864,Ljusnarsberg,23-30,Female,Postgraduate,0.3
1864,Ljusnarsberg,23-30,Female,Primary 9-10yr,9.1
1864,Ljusnarsberg,23-30,Female,Primary <9yr,1.0
1864,Ljusnarsberg,23-30,Female,Tertiary 2yr+,9.1
1864,Ljusnarsberg,23-30,Female,Tertiary <2yr,5.0
1864,Ljusnarsberg,23-30,Female,Upper secondary,31.2
1864,Ljusnarsberg,23-30,Male,Primary 9-10yr,16.5
1864,Ljusnarsberg,23-30,Male,Primary <9yr,2.1
1864,Ljusnarsberg,23-30,Male,Tertiary 2yr+,2.5
1864,Ljusnarsberg,23-30,Male,Tertiary <2yr,11.0
1864,Ljusnarsberg,23-30,Male,Upper secondary,58.3
1864,Ljusnarsberg,31-40,Female,Postgraduate,1.0
1864,Ljusnarsberg,31-40,Female,Primary 9-10yr,24.7
1864,Ljusnarsberg,31-40,Female,Primary <9yr,5.3
1864,Ljusnarsberg,31-40,Female,Tertiary 2yr+,35.1
1864,Ljusnarsberg,31-40,Female,Tertiary <2yr,21.9
1864,Ljusnarsberg,31-40,Female,Upper secondary,86.1
1864,Ljusnarsberg,31-40,Male,Postgraduate,1.0
1864,Ljusnarsberg,31-40,Male,Primary 9-10yr,31.5
1864,Ljusnarsberg,31-40,Male,Primary <9yr,4.9
1864,Ljusnarsberg,31-40,Male,Tertiary 2yr+,13.6
1864,Ljusnarsberg,31-40,Male,Tertiary <2yr,24.0
1864,Ljusnarsberg,31-40,Male,Upper secondary,124.8
1864,Ljusnarsberg,41-50,Female,Postgraduate,0.5
1864,Ljusnarsberg,41-50,Female,Primary 9-10yr,21.6
1864,Ljusnarsberg,41-50,Female,Primary <9yr,7.9
1864,Ljusnarsberg,41-50,Female,Tertiary 2yr+,50.0
1864,Ljusnarsberg,41-50,Female,Tertiary <2yr,31.4
1864,Ljusnarsberg,41-50,Female,Upper secondary,97.8
1864,Ljusnarsberg,41-50,Male,Postgraduate,1.3
1864,Ljusnarsberg,41-50,Male,Primary 9-10yr,23.4
1864,Ljusnarsberg,41-50,Male,Primary <9yr,5.8
1864,Ljusnarsberg,41-50,Male,Tertiary 2yr+,16.6
1864,Ljusnarsberg,41-50,Male,Tertiary <2yr,19.3
1864,Ljusnarsberg,41-50,Male,Upper secondary,121.4
1864,Ljusnarsberg,51-60,Female,Postgraduate,0.5
1864,Ljusnarsberg,51-60,Female,Primary 9-10yr,30.2
1864,Ljusnarsberg,51-60,Female,Primary <9yr,5.3
1864,Ljusnarsberg,51-60,Female,Tertiary 2yr+,45.4
1864,Ljusnarsberg,51-60,Female,Tertiary <2yr,35.6
1864,Ljusnarsberg,51-60,Female,Upper secondary,148.7
1864,Ljusnarsberg,51-60,Male,Postgraduate,1.0
1864,Ljusnarsberg,51-60,Male,Primary 9-10yr,41.1
1864,Ljusnarsberg,51-60,Male,Primary <9yr,5.2
1864,Ljusnarsberg,51-60,Male,Tertiary 2yr+,18.2
1864,Ljusnarsberg,51-60,Male,Tertiary <2yr,25.6
1864,Ljusnarsberg,51-60,Male,Upper secondary,204.7
1864,Ljusnarsberg,61-70,Female,Postgraduate,1.3
1864,Ljusnarsberg,61-70,Female,Primary 9-10yr,43.2
1864,Ljusnarsberg,61-70,Female,Primary <9yr,5.0
1864,Ljusnarsberg,61-70,Female,Tertiary 2yr+,36.4
1864,Ljusnarsberg,61-70,Female,Tertiary <2yr,40.0
